transport,traffic,roads,railway,poi,places,landuse,building,city_code,city,longitude,latitude
15.0,2.0,800.0,282.0,8.0,16.0,50.0,13.0,620800,平凉市,106.6479524,35.30587369
1.0,6.0,736.0,3.0,39.0,80.0,91.0,6.0,621000,庆阳市,107.5905094,36.16249081
21.0,1e-06,1839.0,542.0,6.0,57.0,64.0,66.0,620500,天水市,105.7377839,34.64732994
14.0,5.0,1251.0,277.0,26.0,45.0,71.0,301.0,620600,武威市,103.0572447,38.17552027
10.0,18.0,1550.0,224.0,67.0,27.0,114.0,88.0,620700,张掖市,99.82270207,38.9557895
12.0,40.0,4336.0,36.0,235.0,838.0,528.0,1075.0,445100,潮州市,116.7855457,23.78554642
78.0,27.0,6448.0,440.0,74.0,575.0,227.0,346.0,441900,东莞市,113.874986,22.9345278
35.0,17.0,12331.0,182.0,118.0,888.0,1021.0,381.0,440600,佛山市,112.944453,23.00652761
889.0,189.0,20663.0,1360.0,1179.0,165.0,1323.0,6264.0,440100,广州市,113.5390412,23.33085285
3.0,20.0,1447.0,476.0,3.0,1526.0,28.0,29.0,441600,河源市,114.9578225,24.04461582
11.0,61.0,3658.0,120.0,59.0,1352.0,75.0,417.0,441300,惠州市,114.5027026,23.23510341
117.0,61.0,9921.0,52.0,561.0,2575.0,177.0,613.0,440700,江门市,112.6725521,22.26739023
3.0,6.0,1001.0,68.0,3.0,1474.0,63.0,5.0,445200,揭阳市,116.1197969,23.33613639
2.0,13.0,719.0,9.0,27.0,2520.0,33.0,42.0,440900,茂名市,110.9534848,22.01009072
7.0,28.0,2437.0,148.0,3.0,2369.0,39.0,43.0,441400,梅州市,116.0794106,24.20307298
6.0,36.0,5074.0,257.0,136.0,1818.0,1235.0,257.0,441800,清远市,112.8749874,24.31430554
10.0,2.0,1693.0,48.0,60.0,578.0,34.0,116.0,440500,汕头市,116.5955695,23.33031228
3.0,19.0,856.0,65.0,1.0,921.0,54.0,11.0,441500,汕尾市,115.5889047,22.875304
18.0,10.0,1278.0,212.0,12.0,1491.0,61.0,26.0,440200,韶关市,113.7745134,24.82036632
536.0,230.0,21349.0,537.0,551.0,232.0,1213.0,6972.0,440300,深圳市,114.1371684,22.64531697
11.0,28.0,1762.0,46.0,1.0,1285.0,46.0,34.0,441700,阳江市,111.7745686,22.02781209
3.0,6.0,684.0,34.0,16.0,1051.0,7.0,1e-06,445300,云浮市,111.7936589,22.81603286
20.0,20.0,3133.0,122.0,18.0,3438.0,81.0,539.0,440800,湛江市,110.1649401,21.07534974
4.0,20.0,2540.0,160.0,35.0,1978.0,200.0,73.0,441200,肇庆市,112.2053303,23.53770546
271.0,28.0,6485.0,41.0,118.0,472.0,413.0,4084.0,442000,中山市,113.393566,22.51990101
2428.0,111.0,5849.0,26.0,180.0,248.0,673.0,1757.0,440400,珠海市,113.3622223,22.15191816
8.0,23.0,1041.0,183.0,6.0,235.0,265.0,33.0,451000,百色市,106.2877601,23.98527037
12.0,4.0,1055.0,42.0,55.0,35.0,43.0,165.0,450500,北海市,109.3376846,21.66203636
12.0,4.0,872.0,20.0,10.0,73.0,149.0,13.0,451400,崇左市,107.2738385,22.50297143
2.0,4.0,437.0,1e-06,1.0,14.0,56.0,2.0,450600,防城港市,108.0128443,21.87172979
2.0,11.0,615.0,62.0,3.0,301.0,29.0,18.0,450800,贵港市,109.9984528,23.30907478
228.0,79.0,5143.0,281.0,295.0,263.0,775.0,756.0,450300,桂林市,110.5132367,25.35528295
2.0,5.0,663.0,27.0,12.0,138.0,50.0,18.0,451200,河池市,107.841961,24.64294762
2.0,2.0,261.0,6.0,2.0,57.0,11.0,7.0,451100,贺州市,111.3608713,24.35975362
2.0,25.0,872.0,48.0,1.0,640.0,119.0,27.0,451300,来宾市,109.4121719,23.85392639
15.0,48.0,2634.0,328.0,12.0,351.0,256.0,666.0,450200,柳州市,109.3708449,24.94742713
25.0,36.0,2038.0,455.0,59.0,533.0,106.0,61.0,450100,南宁市,108.4636676,23.05718804
4.0,11.0,1052.0,276.0,14.0,224.0,49.0,195.0,450700,钦州市,109.0157732,22.17366078
2.0,4.0,377.0,123.0,3.0,37.0,69.0,18.0,450400,梧州市,110.9904289,23.48093816
15.0,1e-06,864.0,19.0,6.0,75.0,16.0,23.0,450900,玉林市,110.1823954,22.44219175
45.0,1.0,511.0,33.0,15.0,24.0,23.0,3.0,520400,安顺市,105.9493348,25.99552444
16.0,3.0,886.0,199.0,1.0,55.0,14.0,4.0,520500,毕节市,105.2146574,27.06746399
33.0,10.0,2774.0,461.0,41.0,30.0,61.0,99.0,520100,贵阳市,106.7069334,26.84251645
29.0,3.0,701.0,443.0,1.0,20.0,73.0,9.0,520200,六盘水市,104.8913314,26.13609994
10.0,1e-06,514.0,131.0,12.0,58.0,3.0,6.0,522600,黔东南苗族侗族自治州,108.5575013,26.50558057
12.0,4.0,842.0,74.0,12.0,61.0,105.0,6.0,522700,黔南布依族苗族自治州,107.2502757,26.01382412
5.0,3.0,917.0,108.0,5.0,36.0,92.0,2.0,522300,黔西南布依族苗族自治州,105.4641868,25.26539889
5.0,4.0,525.0,77.0,1.0,145.0,77.0,6.0,520600,铜仁市,108.5420469,27.97107267
66.0,19.0,3553.0,111.0,564.0,312.0,247.0,644.0,520300,遵义市,107.0853274,28.16883808
1e-06,14.0,226.0,1e-06,1e-06,61.0,44.0,14.0,469025,白沙黎族自治县,109.3476773,19.21145365
1e-06,1e-06,23.0,1e-06,1e-06,1.0,1e-06,1.0,469029,保亭黎族苗族自治县,109.646611,18.59140998
1e-06,3.0,151.0,6.0,1e-06,1.0,14.0,14.0,469026,昌江黎族自治县,108.9898588,19.22749548
1e-06,4.0,430.0,8.0,2.0,21.0,46.0,14.0,469023,澄迈县,109.986141,19.70182656
1e-06,8.0,905.0,18.0,6.0,68.0,213.0,108.0,460400,儋州市,109.3862008,19.58191678
1e-06,2.0,245.0,1e-06,1e-06,24.0,4.0,1.0,469021,定安县,110.3086113,19.48500595
1.0,2.0,370.0,32.0,2.0,2.0,5.0,59.0,469007,东方市,108.8150292,18.99781225
59.0,28.0,2694.0,89.0,58.0,43.0,176.0,413.0,460100,海口市,110.4187058,19.85391516
1e-06,13.0,299.0,14.0,1.0,7.0,4.0,6.0,469027,乐东黎族自治县,109.0256627,18.64142024
1e-06,4.0,138.0,7.0,1.0,13.0,3.0,5.0,469024,临高县,109.7114152,19.81166656
3.0,4.0,912.0,4.0,10.0,29.0,100.0,22.0,469028,陵水黎族自治县,109.9472495,18.55120847
2.0,14.0,261.0,14.0,1e-06,9.0,27.0,9.0,469002,琼海市,110.4176137,19.21199099
1e-06,4.0,404.0,1e-06,1.0,27.0,72.0,93.0,469030,琼中黎族苗族自治县,109.8504045,19.03552648
1e-06,1e-06,136.0,1e-06,25.0,3.0,24.0,112.0,460300,三沙市,113.6749089,9.826371128
15.0,12.0,2002.0,50.0,207.0,28.0,88.0,4916.0,460200,三亚市,109.4176502,18.363836
1e-06,10.0,309.0,1e-06,3.0,23.0,34.0,98.0,469022,屯昌县,110.0515501,19.34385258
2.0,6.0,423.0,37.0,2.0,9.0,7.0,18.0,469006,万宁市,110.3202202,18.83201297
3.0,27.0,729.0,32.0,3.0,19.0,52.0,68.0,469005,文昌市,110.7843123,19.7491203
1e-06,3.0,198.0,1e-06,1e-06,19.0,28.0,3.0,469001,五指山市,109.5077013,18.8257064
35.0,11.0,3910.0,399.0,37.0,67.0,144.0,318.0,130600,保定市,115.1711311,39.0215841
16.0,9.0,2532.0,222.0,22.0,44.0,95.0,267.0,130900,沧州市,116.765643,38.26868205
23.0,22.0,3330.0,564.0,367.0,195.0,401.0,43.0,130800,承德市,117.5470245,41.34722488
38.0,14.0,2499.0,350.0,16.0,39.0,143.0,87.0,130400,邯郸市,114.5429506,36.55244711
11.0,1.0,1097.0,41.0,3.0,28.0,118.0,1e-06,131100,衡水市,115.8228812,37.76257514
26.0,3.0,2794.0,88.0,36.0,57.0,123.0,439.0,131000,廊坊市,116.6282057,39.2593697
156.0,25.0,3379.0,312.0,514.0,30.0,523.0,6257.0,130300,秦皇岛市,119.1874201,40.0852429
32.0,20.0,4291.0,617.0,29.0,93.0,222.0,158.0,130100,石家庄市,114.4394938,38.13053735
42.0,19.0,3914.0,353.0,484.0,62.0,205.0,301.0,130200,唐山市,118.3323049,39.70886152
9.0,5.0,1696.0,90.0,3.0,52.0,134.0,1.0,130500,邢台市,114.8166568,37.2122495
14.0,23.0,3543.0,524.0,2089.0,163.0,185.0,397.0,130700,张家口市,115.0318418,40.86491896
7.0,8.0,1257.0,110.0,17.0,52.0,70.0,10.0,410500,安阳市,114.3535494,35.87703964
3.0,1.0,392.0,38.0,2.0,13.0,3.0,13.0,410600,鹤壁市,114.30933,35.72306663
5.0,1e-06,201.0,50.0,1.0,2.0,10.0,1e-06,419001,济源市,112.3924557,35.09959215
11.0,1.0,993.0,144.0,6.0,21.0,28.0,14.0,410800,焦作市,113.1318127,35.11257246
10.0,8.0,1059.0,68.0,25.0,23.0,27.0,6.0,410200,开封市,114.5353871,34.60479893
196.0,280.0,7549.0,370.0,109.0,82.0,1346.0,17427.0,410300,洛阳市,112.03177,34.29236569
1.0,1e-06,137.0,3.0,1.0,38.0,1.0,1e-06,411100,漯河市,113.8996543,33.6556501
11.0,7.0,3392.0,324.0,16.0,69.0,25.0,35.0,411300,南阳市,112.2834582,33.04421864
3.0,5.0,1459.0,138.0,9.0,106.0,5.0,29.0,410400,平顶山市,113.0109485,33.79587441
4.0,1e-06,971.0,84.0,37.0,13.0,54.0,50.0,410900,濮阳市,115.2816646,35.80874277
25.0,1.0,991.0,389.0,1.0,29.0,54.0,1e-06,411200,三门峡市,111.1060472,34.36107505
6.0,2.0,1341.0,32.0,1e-06,28.0,8.0,99.0,411400,商丘市,115.6975978,34.2891748
13.0,4.0,1642.0,96.0,128.0,75.0,47.0,92.0,410700,新乡市,114.0894418,35.26381432
40.0,48.0,4969.0,307.0,288.0,155.0,387.0,932.0,411500,信阳市,114.8835408,32.08132574
3.0,1.0,1157.0,73.0,13.0,18.0,39.0,61.0,411000,许昌市,113.7096892,34.07234436
49.0,36.0,6219.0,954.0,39.0,34.0,135.0,1028.0,410100,郑州市,113.4726362,34.6255035
1e-06,2.0,1430.0,82.0,10.0,38.0,25.0,35.0,411600,周口市,114.8776668,33.72195465
4.0,33.0,1742.0,38.0,36.0,41.0,35.0,81.0,411700,驻马店市,114.1507746,32.92334957
20.0,4.0,1513.0,22.0,7.0,61.0,32.0,273.0,230600,大庆市,124.6997901,46.34702605
21.0,1.0,697.0,69.0,5.0,37.0,67.0,351.0,232700,大兴安岭地区,124.2036058,52.32603701
82.0,86.0,6284.0,564.0,83.0,169.0,942.0,2605.0,230100,哈尔滨市,127.9576274,45.63734134
6.0,1.0,383.0,48.0,1e-06,86.0,45.0,116.0,230400,鹤岗市,130.8005037,47.63981162
30.0,20.0,1862.0,109.0,43.0,121.0,275.0,964.0,231100,黑河市,126.9860745,49.2630959
25.0,4.0,2467.0,59.0,7.0,58.0,227.0,553.0,230300,鸡西市,132.285896,45.62897775
32.0,7.0,3503.0,184.0,40.0,233.0,514.0,4065.0,230800,佳木斯市,132.1828962,47.23461551
51.0,3.0,1922.0,256.0,80.0,141.0,160.0,131.0,231000,牡丹江市,129.8890999,44.59628918
7.0,1.0,253.0,28.0,1e-06,11.0,4.0,1.0,230900,七台河市,130.9359208,45.87901406
47.0,12.0,1805.0,120.0,6.0,214.0,229.0,14.0,230200,齐齐哈尔市,124.5456096,47.69965019
10.0,3.0,862.0,39.0,4.0,158.0,167.0,23.0,230500,双鸭山市,132.6111707,46.71508255
21.0,5.0,536.0,58.0,2.0,57.0,98.0,6.0,231200,绥化市,126.6459385,46.89375533
34.0,2.0,990.0,93.0,1e-06,76.0,58.0,8.0,230700,伊春市,129.2123818,47.81302224
24.0,1e-06,420.0,63.0,2.0,33.0,11.0,1.0,420700,鄂州市,114.7542313,30.32898334
10.0,2.0,626.0,26.0,1.0,204.0,26.0,8.0,422800,恩施土家族苗族自治州,109.5494179,30.1915182
17.0,20.0,1767.0,120.0,18.0,111.0,64.0,57.0,421100,黄冈市,115.3397434,30.7160935
16.0,3.0,735.0,88.0,2.0,55.0,57.0,7.0,420200,黄石市,115.0247617,29.92757327
6.0,9.0,720.0,64.0,3.0,59.0,17.0,118.0,420800,荆门市,112.6086664,31.07051949
34.0,12.0,1757.0,36.0,27.0,83.0,84.0,307.0,421000,荆州市,112.5696191,29.99684859
2.0,1e-06,196.0,8.0,5.0,13.0,4.0,1e-06,429005,潜江市,112.7567307,30.33911988
1e-06,1e-06,93.0,1e-06,1e-06,8.0,1.0,1e-06,429021,神农架林区,110.4755126,31.59150052
7.0,19.0,2551.0,577.0,25.0,58.0,63.0,26.0,420300,十堰市,110.4412744,32.45660458
7.0,8.0,636.0,154.0,5.0,36.0,10.0,11.0,421300,随州市,113.4243021,31.82908064
3.0,1e-06,101.0,3.0,1e-06,18.0,1e-06,1e-06,429006,天门市,113.1114688,30.6452306
1124.0,104.0,13801.0,1582.0,956.0,204.0,1845.0,5852.0,420100,武汉市,114.3428771,30.62404986
1.0,1e-06,225.0,1e-06,1.0,16.0,2.0,33.0,429004,仙桃市,113.3757194,30.28989812
19.0,1.0,1084.0,65.0,2.0,130.0,6.0,4.0,421200,咸宁市,114.1753416,29.62403688
9.0,16.0,2375.0,340.0,4.0,70.0,262.0,34.0,420600,襄阳市,111.9366605,31.93192027
16.0,1.0,1132.0,68.0,16.0,65.0,29.0,68.0,420900,孝感市,113.8790061,31.11818753
9.0,43.0,2327.0,271.0,84.0,142.0,114.0,320.0,420500,宜昌市,111.1352804,30.74743374
7.0,22.0,1360.0,62.0,3.0,71.0,34.0,68.0,430700,常德市,111.5196482,29.29994992
8.0,4.0,1279.0,113.0,6.0,100.0,73.0,66.0,431000,郴州市,113.1363485,25.81447244
20.0,36.0,2341.0,252.0,28.0,161.0,130.0,124.0,430400,衡阳市,112.574186,26.79428249
16.0,20.0,2239.0,519.0,1.0,162.0,66.0,27.0,431200,怀化市,110.0751271,27.54817525
5.0,6.0,1086.0,97.0,1.0,77.0,22.0,4.0,431300,娄底市,111.6131102,27.73901201
5.0,86.0,3430.0,77.0,10.0,336.0,349.0,175.0,430500,邵阳市,110.8744666,26.91332644
9.0,4.0,1055.0,161.0,22.0,9.0,31.0,171.0,430300,湘潭市,112.6029037,27.73160662
2.0,17.0,788.0,9.0,2.0,204.0,106.0,20.0,433100,湘西土家族苗族自治州,109.7270331,28.69487233
3.0,1.0,377.0,103.0,2.0,22.0,11.0,12.0,430900,益阳市,111.9513217,28.57523162
3.0,19.0,1482.0,93.0,7.0,205.0,106.0,32.0,431100,永州市,111.7293638,25.77353031
23.0,7.0,1768.0,135.0,24.0,60.0,128.0,793.0,430600,岳阳市,113.2543192,29.06636126
36.0,6.0,636.0,41.0,124.0,79.0,6.0,16.0,430800,张家界市,110.5266391,29.39245758
120.0,21.0,5066.0,293.0,322.0,61.0,142.0,921.0,430100,长沙市,113.1529965,28.22714474
33.0,4.0,1331.0,162.0,6.0,53.0,16.0,144.0,430200,株洲市,113.5173744,27.11883783
24.0,6.0,2082.0,34.0,3.0,62.0,115.0,67.0,220800,白城市,123.0118092,45.34651468
29.0,4.0,881.0,126.0,3.0,108.0,136.0,58.0,220600,白山市,127.2852846,42.0696094
47.0,24.0,4080.0,368.0,61.0,886.0,227.0,61.0,220200,吉林市,126.8432804,43.57963456
8.0,7.0,572.0,57.0,6.0,17.0,48.0,9.0,220400,辽源市,125.3054884,42.81082408
11.0,2.0,623.0,171.0,5.0,47.0,84.0,12.0,220300,四平市,124.3840929,43.48353182
36.0,1e-06,383.0,26.0,2.0,31.0,39.0,11.0,220700,松原市,124.4768265,44.80129882
29.0,9.0,1300.0,193.0,13.0,68.0,246.0,177.0,220500,通化市,125.9491578,41.95618238
40.0,12.0,2947.0,207.0,84.0,143.0,679.0,461.0,222400,延边朝鲜族自治州,129.1237276,43.14200003
104.0,116.0,8223.0,652.0,272.0,62.0,925.0,2081.0,220100,长春市,125.5838918,44.28310973
343.0,32.0,4403.0,73.0,45.0,69.0,225.0,318.0,320400,常州市,119.6365424,31.62492091
4.0,12.0,3708.0,56.0,147.0,82.0,187.0,137.0,320800,淮安市,118.9648612,33.35176089
3.0,20.0,3528.0,22.0,3.0,37.0,47.0,189.0,320700,连云港市,119.1397466,34.53595327
1492.0,148.0,13305.0,1726.0,844.0,137.0,1220.0,7994.0,320100,南京市,118.8427656,31.92759114
3424.0,193.0,14585.0,113.0,259.0,394.0,1583.0,10122.0,320600,南通市,121.0443682,32.18304405
75.0,31.0,17803.0,145.0,339.0,85.0,395.0,5542.0,320500,苏州市,120.6558596,31.38349196
3.0,8.0,2298.0,37.0,4.0,50.0,40.0,34.0,321300,宿迁市,118.5201908,33.78423854
5.0,44.0,13271.0,120.0,54.0,111.0,1058.0,2464.0,321200,泰州市,120.0563571,32.57097365
144.0,91.0,12555.0,241.0,322.0,62.0,547.0,2165.0,320200,无锡市,120.0756925,31.52400065
21.0,7.0,2270.0,190.0,105.0,33.0,67.0,491.0,320300,徐州市,117.5174133,34.35531783
6.0,23.0,6500.0,96.0,11.0,79.0,243.0,260.0,320900,盐城市,120.1948612,33.51415001
39.0,23.0,11078.0,50.0,64.0,96.0,986.0,13822.0,321000,扬州市,119.474472,32.73729539
117.0,9.0,3589.0,651.0,396.0,58.0,268.0,937.0,321100,镇江市,119.4529224,32.01570779
20.0,22.0,1487.0,220.0,83.0,264.0,24.0,27.0,361000,抚州市,116.4341292,27.51015051
35.0,8.0,3547.0,165.0,13.0,442.0,47.0,162.0,360700,赣州市,115.2730355,25.7088547
37.0,10.0,1417.0,84.0,78.0,272.0,30.0,8.0,360800,吉安市,114.8246394,26.97340935
20.0,8.0,807.0,92.0,13.0,49.0,14.0,56.0,360200,景德镇市,117.2699557,29.30728248
39.0,36.0,3381.0,359.0,346.0,289.0,296.0,391.0,360400,九江市,115.4517472,29.32196637
592.0,77.0,9522.0,1141.0,454.0,1407.0,1627.0,2721.0,360100,南昌市,116.0185878,28.64979404
13.0,1.0,539.0,62.0,17.0,28.0,12.0,3.0,360300,萍乡市,113.9027421,27.51265333
24.0,23.0,2822.0,119.0,183.0,349.0,75.0,1729.0,361100,上饶市,117.4721679,28.77294759
10.0,1.0,547.0,55.0,3.0,31.0,65.0,35.0,360500,新余市,114.852229,27.84531515
30.0,14.0,2038.0,68.0,39.0,214.0,58.0,57.0,360900,宜春市,114.9725719,28.30613949
11.0,2.0,743.0,84.0,15.0,47.0,7.0,2.0,360600,鹰潭市,117.1074392,28.22465069
8.0,2.0,1487.0,183.0,2.0,131.0,30.0,223.0,210300,鞍山市,123.0126017,40.71323795
23.0,1e-06,977.0,129.0,11.0,197.0,56.0,11.0,210500,本溪市,124.56838,41.22883231
28.0,3.0,1212.0,116.0,24.0,161.0,32.0,9.0,211300,朝阳市,120.0144171,41.51088259
149.0,60.0,7992.0,1123.0,329.0,379.0,648.0,12847.0,210200,大连市,122.1919051,39.58477196
29.0,5.0,2457.0,257.0,21.0,160.0,88.0,137.0,210600,丹东市,124.3973917,40.54000529
11.0,4.0,1108.0,74.0,49.0,64.0,3.0,24.0,210400,抚顺市,124.6558999,41.83380977
10.0,17.0,1079.0,105.0,32.0,122.0,49.0,135.0,210900,阜新市,121.9551668,42.27925639
24.0,12.0,1436.0,270.0,71.0,172.0,134.0,138.0,211400,葫芦岛市,120.2048675,40.61720784
27.0,4.0,1220.0,139.0,108.0,125.0,178.0,89.0,210700,锦州市,121.612428,41.45877975
10.0,1.0,852.0,72.0,7.0,65.0,14.0,166.0,211000,辽阳市,123.2457009,41.18178354
5.0,4.0,944.0,41.0,14.0,43.0,259.0,55.0,211100,盘锦市,121.9940316,41.06596229
34.0,21.0,7451.0,614.0,402.0,191.0,150.0,501.0,210100,沈阳市,123.1376608,42.09432213
16.0,7.0,1112.0,109.0,22.0,126.0,76.0,128.0,211200,铁岭市,124.1706602,42.64387946
5.0,3.0,1068.0,41.0,11.0,91.0,25.0,19.0,210800,营口市,122.4511902,40.38894659
14.0,63.0,3859.0,577.0,335.0,44.0,672.0,1593.0,152900,阿拉善盟,102.4489644,40.49706802
20.0,19.0,1922.0,337.0,65.0,38.0,257.0,213.0,150800,巴彦淖尔市,107.5697088,41.44571973
28.0,23.0,3441.0,672.0,51.0,83.0,318.0,976.0,150200,包头市,110.2604084,41.54929817
68.0,7.0,2149.0,399.0,67.0,248.0,242.0,122.0,150400,赤峰市,118.8709506,43.22042011
76.0,25.0,5569.0,1222.0,106.0,41.0,507.0,410.0,150600,鄂尔多斯市,108.6284617,39.41184161
29.0,20.0,3887.0,265.0,330.0,113.0,162.0,454.0,150100,呼和浩特市,111.4979894,40.59109042
104.0,15.0,6426.0,576.0,168.0,157.0,589.0,3092.0,150700,呼伦贝尔市,121.196017,49.66148768
52.0,7.0,3186.0,191.0,22.0,106.0,113.0,108.0,150500,通辽市,121.5699327,43.81587159
9.0,77.0,2094.0,382.0,115.0,18.0,372.0,521.0,150300,乌海市,106.8697033,39.42534191
35.0,10.0,2142.0,296.0,293.0,65.0,144.0,70.0,150900,乌兰察布市,112.4430445,41.68253941
22.0,20.0,2192.0,406.0,112.0,60.0,260.0,860.0,152500,锡林郭勒盟,115.4835227,44.1929266
32.0,3.0,1184.0,119.0,23.0,63.0,88.0,3.0,152200,兴安盟,121.3364372,46.22525709
7.0,1.0,325.0,34.0,10.0,26.0,5.0,2.0,640400,固原市,106.180721,35.91474713
8.0,18.0,915.0,103.0,56.0,27.0,136.0,1680.0,640200,石嘴山市,106.5124476,39.00628937
14.0,17.0,3563.0,166.0,583.0,71.0,106.0,3693.0,640300,吴忠市,106.527135,37.46237905
16.0,11.0,2718.0,222.0,203.0,31.0,84.0,2109.0,640100,银川市,106.343573,38.28572327
17.0,3.0,875.0,193.0,50.0,19.0,21.0,214.0,640500,中卫市,105.5013166,37.01284548
1e-06,1.0,1070.0,1e-06,38.0,67.0,232.0,174.0,632600,果洛藏族自治州,99.42016633,34.11641147
10.0,5.0,1265.0,197.0,52.0,78.0,460.0,263.0,632200,海北藏族自治州,100.3035137,37.75825597
7.0,22.0,1690.0,93.0,9.0,252.0,169.0,91.0,630200,海东市,102.3435064,36.33208032
1e-06,5.0,1111.0,1.0,32.0,181.0,241.0,204.0,632500,海南藏族自治州,100.2567706,35.90029003
25.0,4.0,2556.0,1000.0,272.0,71.0,144.0,5518.0,632800,海西蒙古族藏族自治州,94.53120673,36.71257669
2.0,1.0,631.0,1e-06,18.0,113.0,161.0,78.0,632300,黄南藏族自治州,101.6291753,35.02222884
28.0,19.0,2234.0,210.0,47.0,55.0,260.0,324.0,630100,西宁市,101.4368998,36.82579654
2.0,2.0,3136.0,309.0,101.0,232.0,388.0,704.0,632700,玉树藏族自治州,94.32138256,34.21110429
1.0,4.0,1372.0,43.0,1e-06,38.0,114.0,20.0,371600,滨州市,117.8411749,37.53939145
6.0,2.0,1549.0,72.0,1.0,44.0,27.0,1.0,371400,德州市,116.6472134,37.24829922
1.0,16.0,1802.0,26.0,26.0,24.0,122.0,824.0,370500,东营市,118.6350224,37.63988761
19.0,59.0,3910.0,112.0,80.0,111.0,394.0,1467.0,371700,菏泽市,115.6927151,35.15104507
29.0,26.0,4574.0,552.0,185.0,119.0,198.0,531.0,370100,济南市,117.2154615,36.63697278
12.0,5.0,1881.0,324.0,7.0,63.0,61.0,28.0,370800,济宁市,116.7355628,35.36937488
3.0,2.0,1223.0,96.0,3.0,25.0,24.0,96.0,371500,聊城市,115.88137,36.45840727
63.0,84.0,16056.0,856.0,94.0,1632.0,883.0,1975.0,371300,临沂市,118.280571,35.30939882
51.0,32.0,7976.0,241.0,110.0,61.0,270.0,689.0,370200,青岛市,120.1461911,36.44715886
