transport,traffic,roads,railway,poi,places,landuse,building,city_code,city,longitude,latitude
6.0,37.0,1744.0,79.0,14.0,914.0,236.0,61.0,451300,来宾市,109.4121719,23.85392639
28.0,94.0,3963.0,461.0,45.0,675.0,580.0,851.0,450200,柳州市,109.3708449,24.94742713
60.0,101.0,5061.0,560.0,84.0,882.0,544.0,239.0,450100,南宁市,108.4636676,23.05718804
5.0,53.0,1938.0,355.0,19.0,342.0,141.0,245.0,450700,钦州市,109.0157732,22.17366078
5.0,13.0,1365.0,360.0,8.0,274.0,1935.0,51.0,450400,梧州市,110.9904289,23.48093816
17.0,28.0,1988.0,72.0,11.0,306.0,177.0,59.0,450900,玉林市,110.1823954,22.44219175
51.0,6.0,1383.0,127.0,26.0,135.0,69.0,5.0,520400,安顺市,105.9493348,25.99552444
22.0,17.0,3219.0,208.0,20.0,417.0,379.0,11.0,520500,毕节市,105.2146574,27.06746399
124.0,22.0,5251.0,887.0,85.0,61.0,138.0,151.0,520100,贵阳市,106.7069334,26.84251645
36.0,13.0,2528.0,1087.0,19.0,98.0,595.0,131.0,520200,六盘水市,104.8913314,26.13609994
21.0,27.0,2755.0,396.0,119.0,1065.0,1315.0,67.0,522600,黔东南苗族侗族自治州,108.5575013,26.50558057
28.0,35.0,3394.0,554.0,94.0,200.0,2337.0,56.0,522700,黔南布依族苗族自治州,107.2502757,26.01382412
8.0,23.0,3005.0,177.0,47.0,304.0,533.0,30.0,522300,黔西南布依族苗族自治州,105.4641868,25.26539889
10.0,14.0,2085.0,199.0,15.0,510.0,245.0,127.0,520600,铜仁市,108.5420469,27.97107267
135.0,42.0,6178.0,114.0,658.0,389.0,1062.0,786.0,520300,遵义市,107.0853274,28.16883808
1e-06,14.0,226.0,1e-06,2.0,62.0,44.0,15.0,469025,白沙黎族自治县,109.3476773,19.21145365
1e-06,10.0,263.0,1e-06,15.0,12.0,98.0,12.0,469029,保亭黎族苗族自治县,109.646611,18.59140998
1.0,4.0,326.0,6.0,2.0,17.0,26.0,35.0,469026,昌江黎族自治县,108.9898588,19.22749548
2.0,15.0,901.0,11.0,50.0,39.0,422.0,46.0,469023,澄迈县,109.986141,19.70182656
3.0,12.0,1028.0,18.0,15.0,76.0,311.0,126.0,460400,儋州市,109.3862008,19.58191678
1e-06,12.0,434.0,1e-06,13.0,30.0,231.0,15.0,469021,定安县,110.3086113,19.48500595
2.0,10.0,536.0,39.0,4.0,20.0,46.0,68.0,469007,东方市,108.8150292,18.99781225
69.0,51.0,4410.0,92.0,245.0,48.0,1732.0,687.0,460100,海口市,110.4187058,19.85391516
3.0,22.0,440.0,14.0,6.0,24.0,38.0,21.0,469027,乐东黎族自治县,109.0256627,18.64142024
1.0,5.0,420.0,11.0,41.0,17.0,625.0,12.0,469024,临高县,109.7114152,19.81166656
7.0,16.0,1272.0,16.0,48.0,40.0,326.0,140.0,469028,陵水黎族自治县,109.9472495,18.55120847
2.0,18.0,389.0,14.0,4.0,23.0,30.0,14.0,469002,琼海市,110.4176137,19.21199099
1e-06,4.0,469.0,1e-06,4.0,36.0,79.0,114.0,469030,琼中黎族苗族自治县,109.8504045,19.03552648
1e-06,1.0,160.0,1e-06,22.0,6.0,34.0,207.0,460300,三沙市,113.6749089,9.826371128
264.0,63.0,3327.0,60.0,686.0,36.0,539.0,9017.0,460200,三亚市,109.4176502,18.363836
1e-06,14.0,441.0,1e-06,20.0,75.0,45.0,118.0,469022,屯昌县,110.0515501,19.34385258
6.0,14.0,675.0,51.0,26.0,34.0,19.0,28.0,469006,万宁市,110.3202202,18.83201297
3.0,30.0,918.0,34.0,18.0,23.0,175.0,95.0,469005,文昌市,110.7843123,19.7491203
1e-06,3.0,239.0,1e-06,2.0,21.0,38.0,3.0,469001,五指山市,109.5077013,18.8257064
285.0,54.0,7083.0,491.0,540.0,313.0,378.0,2652.0,130600,保定市,115.1711311,39.0215841
40.0,19.0,3812.0,495.0,24.0,197.0,215.0,319.0,130900,沧州市,116.765643,38.26868205
70.0,37.0,3918.0,1202.0,397.0,340.0,502.0,441.0,130800,承德市,117.5470245,41.34722488
42.0,14.0,3266.0,376.0,20.0,80.0,196.0,112.0,130400,邯郸市,114.5429506,36.55244711
24.0,5.0,1999.0,139.0,6.0,123.0,150.0,258.0,131100,衡水市,115.8228812,37.76257514
30.0,13.0,4772.0,208.0,63.0,72.0,292.0,2959.0,131000,廊坊市,116.6282057,39.2593697
180.0,43.0,3934.0,623.0,593.0,35.0,611.0,6433.0,130300,秦皇岛市,119.1874201,40.0852429
94.0,36.0,6526.0,663.0,105.0,146.0,479.0,818.0,130100,石家庄市,114.4394938,38.13053735
55.0,49.0,7580.0,936.0,663.0,185.0,1077.0,1700.0,130200,唐山市,118.3323049,39.70886152
29.0,7.0,2757.0,196.0,64.0,88.0,249.0,341.0,130500,邢台市,114.8166568,37.2122495
272.0,71.0,9823.0,1073.0,2178.0,2873.0,3751.0,1896.0,130700,张家口市,115.0318418,40.86491896
17.0,16.0,2074.0,165.0,26.0,130.0,94.0,16.0,410500,安阳市,114.3535494,35.87703964
7.0,1.0,645.0,38.0,2.0,25.0,9.0,13.0,410600,鹤壁市,114.30933,35.72306663
5.0,1.0,440.0,90.0,1.0,9.0,16.0,1e-06,419001,济源市,112.3924557,35.09959215
11.0,2.0,1650.0,218.0,9.0,49.0,40.0,96.0,410800,焦作市,113.1318127,35.11257246
16.0,9.0,2460.0,90.0,33.0,63.0,115.0,106.0,410200,开封市,114.5353871,34.60479893
214.0,311.0,9718.0,423.0,162.0,213.0,1559.0,20282.0,410300,洛阳市,112.03177,34.29236569
2.0,2.0,869.0,37.0,6.0,210.0,23.0,18.0,411100,漯河市,113.8996543,33.6556501
19.0,15.0,4349.0,520.0,72.0,126.0,123.0,234.0,411300,南阳市,112.2834582,33.04421864
547.0,35.0,3087.0,254.0,366.0,574.0,523.0,447.0,410400,平顶山市,113.0109485,33.79587441
4.0,1e-06,1385.0,85.0,43.0,45.0,76.0,84.0,410900,濮阳市,115.2816646,35.80874277
27.0,6.0,1675.0,398.0,1.0,61.0,139.0,15.0,411200,三门峡市,111.1060472,34.36107505
6.0,8.0,2877.0,55.0,2.0,534.0,72.0,166.0,411400,商丘市,115.6975978,34.2891748
13.0,4.0,2907.0,116.0,137.0,92.0,209.0,149.0,410700,新乡市,114.0894418,35.26381432
57.0,79.0,6066.0,362.0,331.0,174.0,458.0,2251.0,411500,信阳市,114.8835408,32.08132574
6.0,1.0,2475.0,102.0,18.0,153.0,66.0,92.0,411000,许昌市,113.7096892,34.07234436
103.0,68.0,10094.0,1203.0,158.0,50.0,299.0,3549.0,410100,郑州市,113.4726362,34.6255035
1.0,8.0,4181.0,73.0,20.0,452.0,263.0,105.0,411600,周口市,114.8776668,33.72195465
5.0,35.0,2240.0,42.0,54.0,208.0,43.0,107.0,411700,驻马店市,114.1507746,32.92334957
21.0,5.0,2213.0,33.0,58.0,65.0,65.0,488.0,230600,大庆市,124.6997901,46.34702605
22.0,2.0,924.0,71.0,10.0,41.0,83.0,422.0,232700,大兴安岭地区,124.2036058,52.32603701
134.0,94.0,7844.0,869.0,217.0,311.0,1442.0,3090.0,230100,哈尔滨市,127.9576274,45.63734134
6.0,1.0,435.0,48.0,1.0,88.0,84.0,233.0,230400,鹤岗市,130.8005037,47.63981162
32.0,29.0,2226.0,110.0,96.0,126.0,380.0,1053.0,231100,黑河市,126.9860745,49.2630959
80.0,7.0,5037.0,144.0,42.0,168.0,679.0,1171.0,230300,鸡西市,132.285896,45.62897775
38.0,9.0,6165.0,213.0,51.0,392.0,724.0,4122.0,230800,佳木斯市,132.1828962,47.23461551
56.0,6.0,2897.0,357.0,96.0,333.0,420.0,145.0,231000,牡丹江市,129.8890999,44.59628918
8.0,2.0,406.0,35.0,1e-06,87.0,57.0,16.0,230900,七台河市,130.9359208,45.87901406
47.0,13.0,2711.0,265.0,18.0,260.0,247.0,86.0,230200,齐齐哈尔市,124.5456096,47.69965019
10.0,3.0,1213.0,39.0,5.0,268.0,231.0,53.0,230500,双鸭山市,132.6111707,46.71508255
21.0,5.0,730.0,76.0,5.0,62.0,116.0,7.0,231200,绥化市,126.6459385,46.89375533
34.0,2.0,1432.0,112.0,1e-06,87.0,139.0,10.0,230700,伊春市,129.2123818,47.81302224
25.0,1e-06,661.0,68.0,4.0,33.0,41.0,10.0,420700,鄂州市,114.7542313,30.32898334
13.0,17.0,2653.0,165.0,71.0,655.0,737.0,98.0,422800,恩施土家族苗族自治州,109.5494179,30.1915182
17.0,35.0,3166.0,166.0,55.0,148.0,123.0,142.0,421100,黄冈市,115.3397434,30.7160935
20.0,3.0,1103.0,107.0,3.0,56.0,79.0,13.0,420200,黄石市,115.0247617,29.92757327
6.0,9.0,870.0,84.0,8.0,59.0,18.0,119.0,420800,荆门市,112.6086664,31.07051949
71.0,20.0,2303.0,56.0,41.0,92.0,107.0,315.0,421000,荆州市,112.5696191,29.99684859
2.0,1e-06,220.0,8.0,5.0,14.0,1.0,1e-06,429005,潜江市,112.7567307,30.33911988
1.0,3.0,161.0,1e-06,7.0,13.0,6.0,4.0,429021,神农架林区,110.4755126,31.59150052
19.0,33.0,4082.0,589.0,40.0,123.0,153.0,628.0,420300,十堰市,110.4412744,32.45660458
8.0,10.0,963.0,162.0,5.0,40.0,49.0,14.0,421300,随州市,113.4243021,31.82908064
3.0,1e-06,111.0,4.0,1e-06,18.0,1e-06,1e-06,429006,天门市,113.1114688,30.6452306
1249.0,151.0,18291.0,2047.0,1153.0,220.0,2131.0,7625.0,420100,武汉市,114.3428771,30.62404986
1.0,1e-06,349.0,1e-06,1.0,16.0,2.0,33.0,429004,仙桃市,113.3757194,30.28989812
19.0,10.0,1762.0,65.0,7.0,135.0,16.0,11.0,421200,咸宁市,114.1753416,29.62403688
10.0,52.0,2999.0,359.0,9.0,144.0,275.0,131.0,420600,襄阳市,111.9366605,31.93192027
16.0,2.0,2078.0,175.0,36.0,67.0,135.0,992.0,420900,孝感市,113.8790061,31.11818753
39.0,60.0,4124.0,372.0,196.0,236.0,203.0,1447.0,420500,宜昌市,111.1352804,30.74743374
9.0,24.0,3273.0,284.0,50.0,122.0,159.0,124.0,430700,常德市,111.5196482,29.29994992
11.0,30.0,3431.0,184.0,28.0,253.0,299.0,116.0,431000,郴州市,113.1363485,25.81447244
27.0,54.0,5273.0,381.0,43.0,242.0,305.0,199.0,430400,衡阳市,112.574186,26.79428249
25.0,38.0,3253.0,773.0,22.0,459.0,239.0,295.0,431200,怀化市,110.0751271,27.54817525
5.0,12.0,1776.0,257.0,4.0,122.0,67.0,45.0,431300,娄底市,111.6131102,27.73901201
6.0,121.0,4429.0,109.0,23.0,403.0,739.0,264.0,430500,邵阳市,110.8744666,26.91332644
14.0,4.0,1680.0,163.0,36.0,123.0,32.0,207.0,430300,湘潭市,112.6029037,27.73160662
15.0,39.0,1779.0,22.0,66.0,448.0,241.0,27.0,433100,湘西土家族苗族自治州,109.7270331,28.69487233
6.0,4.0,1388.0,199.0,7.0,270.0,56.0,56.0,430900,益阳市,111.9513217,28.57523162
9.0,41.0,2675.0,100.0,19.0,236.0,241.0,84.0,431100,永州市,111.7293638,25.77353031
27.0,138.0,4370.0,262.0,42.0,135.0,1804.0,21886.0,430600,岳阳市,113.2543192,29.06636126
77.0,9.0,1239.0,181.0,279.0,87.0,20.0,67.0,430800,张家界市,110.5266391,29.39245758
152.0,92.0,10636.0,902.0,566.0,128.0,827.0,5209.0,430100,长沙市,113.1529965,28.22714474
40.0,7.0,2233.0,187.0,23.0,122.0,29.0,164.0,430200,株洲市,113.5173744,27.11883783
21.0,9.0,2273.0,38.0,3.0,86.0,143.0,72.0,220800,白城市,123.0118092,45.34651468
30.0,4.0,1176.0,129.0,20.0,134.0,241.0,80.0,220600,白山市,127.2852846,42.0696094
61.0,28.0,15724.0,401.0,135.0,5949.0,560.0,1491.0,220200,吉林市,126.8432804,43.57963456
8.0,8.0,828.0,56.0,6.0,52.0,72.0,189.0,220400,辽源市,125.3054884,42.81082408
11.0,2.0,1325.0,179.0,17.0,51.0,113.0,16.0,220300,四平市,124.3840929,43.48353182
22.0,1e-06,928.0,39.0,4.0,37.0,69.0,282.0,220700,松原市,124.4768265,44.80129882
30.0,10.0,1793.0,204.0,18.0,133.0,351.0,211.0,220500,通化市,125.9491578,41.95618238
53.0,15.0,4076.0,269.0,129.0,346.0,991.0,689.0,222400,延边朝鲜族自治州,129.1237276,43.14200003
126.0,154.0,11311.0,834.0,352.0,80.0,1353.0,3620.0,220100,长春市,125.5838918,44.28310973
348.0,59.0,8576.0,252.0,68.0,299.0,426.0,10023.0,320400,常州市,119.6365424,31.62492091
35.0,24.0,5886.0,216.0,166.0,118.0,297.0,4071.0,320800,淮安市,118.9648612,33.35176089
12.0,27.0,5072.0,48.0,13.0,50.0,112.0,1109.0,320700,连云港市,119.1397466,34.53595327
1610.0,232.0,19137.0,1725.0,1275.0,226.0,1730.0,10926.0,320100,南京市,118.8427656,31.92759114
3842.0,262.0,22996.0,153.0,1119.0,647.0,4525.0,40235.0,320600,南通市,121.0443682,32.18304405
293.0,146.0,31087.0,391.0,785.0,203.0,2681.0,22845.0,320500,苏州市,120.6558596,31.38349196
5.0,22.0,4933.0,255.0,77.0,98.0,281.0,2685.0,321300,宿迁市,118.5201908,33.78423854
5.0,73.0,17834.0,133.0,127.0,114.0,1525.0,17283.0,321200,泰州市,120.0563571,32.57097365
147.0,122.0,18016.0,305.0,387.0,73.0,926.0,16188.0,320200,无锡市,120.0756925,31.52400065
66.0,42.0,5639.0,277.0,178.0,52.0,324.0,785.0,320300,徐州市,117.5174133,34.35531783
51.0,52.0,9912.0,106.0,16.0,89.0,468.0,5765.0,320900,盐城市,120.1948612,33.51415001
41.0,40.0,14632.0,55.0,75.0,96.0,1608.0,22299.0,321000,扬州市,119.474472,32.73729539
122.0,28.0,6455.0,701.0,421.0,75.0,458.0,19161.0,321100,镇江市,119.4529224,32.01570779
26.0,28.0,2032.0,241.0,143.0,416.0,82.0,31.0,361000,抚州市,116.4341292,27.51015051
129.0,32.0,7075.0,410.0,66.0,546.0,301.0,669.0,360700,赣州市,115.2730355,25.7088547
39.0,10.0,2533.0,115.0,155.0,438.0,66.0,99.0,360800,吉安市,114.8246394,26.97340935
20.0,11.0,1133.0,121.0,34.0,141.0,21.0,70.0,360200,景德镇市,117.2699557,29.30728248
43.0,43.0,4148.0,372.0,424.0,444.0,14640.0,436.0,360400,九江市,115.4517472,29.32196637
2381.0,119.0,12907.0,1236.0,1550.0,4377.0,4494.0,12220.0,360100,南昌市,116.0185878,28.64979404
12.0,1.0,699.0,63.0,53.0,65.0,12.0,37.0,360300,萍乡市,113.9027421,27.51265333
34.0,79.0,6706.0,393.0,307.0,1999.0,126.0,1879.0,361100,上饶市,117.4721679,28.77294759
10.0,1.0,655.0,50.0,10.0,31.0,70.0,36.0,360500,新余市,114.852229,27.84531515
32.0,15.0,3040.0,78.0,123.0,481.0,2422.0,70.0,360900,宜春市,114.9725719,28.30613949
22.0,5.0,863.0,137.0,63.0,133.0,17.0,17.0,360600,鹰潭市,117.1074392,28.22465069
10.0,2.0,1650.0,194.0,4.0,131.0,46.0,253.0,210300,鞍山市,123.0126017,40.71323795
27.0,1.0,1098.0,178.0,24.0,214.0,72.0,41.0,210500,本溪市,124.56838,41.22883231
34.0,3.0,1580.0,119.0,29.0,179.0,42.0,75.0,211300,朝阳市,120.0144171,41.51088259
261.0,93.0,10907.0,1203.0,492.0,667.0,786.0,20441.0,210200,大连市,122.1919051,39.58477196
42.0,12.0,2870.0,289.0,47.0,174.0,145.0,470.0,210600,丹东市,124.3973917,40.54000529
12.0,4.0,1349.0,77.0,52.0,206.0,6.0,122.0,210400,抚顺市,124.6558999,41.83380977
12.0,19.0,1156.0,140.0,32.0,150.0,58.0,153.0,210900,阜新市,121.9551668,42.27925639
26.0,12.0,1920.0,274.0,73.0,177.0,183.0,201.0,211400,葫芦岛市,120.2048675,40.61720784
28.0,4.0,1518.0,159.0,114.0,135.0,227.0,146.0,210700,锦州市,121.612428,41.45877975
10.0,7.0,1172.0,92.0,14.0,66.0,41.0,225.0,211000,辽阳市,123.2457009,41.18178354
5.0,4.0,1116.0,46.0,16.0,44.0,322.0,186.0,211100,盘锦市,121.9940316,41.06596229
168.0,29.0,8678.0,905.0,498.0,217.0,258.0,2298.0,210100,沈阳市,123.1376608,42.09432213
16.0,7.0,1395.0,109.0,22.0,166.0,80.0,173.0,211200,铁岭市,124.1706602,42.64387946
7.0,5.0,1276.0,47.0,15.0,94.0,26.0,46.0,210800,营口市,122.4511902,40.38894659
15.0,68.0,4821.0,604.0,350.0,54.0,815.0,1836.0,152900,阿拉善盟,102.4489644,40.49706802
33.0,19.0,5012.0,504.0,102.0,76.0,363.0,496.0,150800,巴彦淖尔市,107.5697088,41.44571973
38.0,26.0,7771.0,769.0,84.0,111.0,541.0,2498.0,150200,包头市,110.2604084,41.54929817
64.0,11.0,3764.0,444.0,101.0,398.0,358.0,414.0,150400,赤峰市,118.8709506,43.22042011
113.0,39.0,8665.0,1538.0,172.0,114.0,881.0,1500.0,150600,鄂尔多斯市,108.6284617,39.41184161
36.0,27.0,6886.0,370.0,373.0,117.0,344.0,1475.0,150100,呼和浩特市,111.4979894,40.59109042
110.0,23.0,7303.0,661.0,291.0,259.0,650.0,4148.0,150700,呼伦贝尔市,121.196017,49.66148768
49.0,7.0,3576.0,220.0,26.0,124.0,135.0,141.0,150500,通辽市,121.5699327,43.81587159
9.0,80.0,2487.0,399.0,134.0,17.0,624.0,1833.0,150300,乌海市,106.8697033,39.42534191
42.0,17.0,9096.0,637.0,375.0,286.0,467.0,1889.0,150900,乌兰察布市,112.4430445,41.68253941
50.0,24.0,3907.0,515.0,228.0,142.0,355.0,2005.0,152500,锡林郭勒盟,115.4835227,44.1929266
32.0,4.0,1487.0,147.0,52.0,116.0,100.0,98.0,152200,兴安盟,121.3364372,46.22525709
10.0,31.0,1928.0,147.0,46.0,146.0,218.0,77.0,640400,固原市,106.180721,35.91474713
8.0,18.0,1034.0,103.0,56.0,27.0,163.0,1716.0,640200,石嘴山市,106.5124476,39.00628937
19.0,18.0,3989.0,243.0,607.0,88.0,149.0,4227.0,640300,吴忠市,106.527135,37.46237905
32.0,28.0,3565.0,296.0,204.0,31.0,152.0,3913.0,640100,银川市,106.343573,38.28572327
15.0,11.0,1273.0,274.0,72.0,62.0,52.0,271.0,640500,中卫市,105.5013166,37.01284548
1e-06,2.0,1677.0,1e-06,68.0,141.0,265.0,1757.0,632600,果洛藏族自治州,99.42016633,34.11641147
11.0,5.0,1403.0,199.0,56.0,78.0,474.0,322.0,632200,海北藏族自治州,100.3035137,37.75825597
13.0,35.0,2947.0,196.0,21.0,313.0,425.0,223.0,630200,海东市,102.3435064,36.33208032
1.0,7.0,1653.0,1e-06,59.0,204.0,335.0,896.0,632500,海南藏族自治州,100.2567706,35.90029003
54.0,12.0,3931.0,1135.0,396.0,143.0,532.0,6255.0,632800,海西蒙古族藏族自治州,94.53120673,36.71257669
2.0,5.0,1183.0,1e-06,43.0,166.0,315.0,165.0,632300,黄南藏族自治州,101.6291753,35.02222884
74.0,19.0,2618.0,243.0,102.0,58.0,299.0,363.0,630100,西宁市,101.4368998,36.82579654
2.0,3.0,4146.0,308.0,198.0,371.0,753.0,1062.0,632700,玉树藏族自治州,94.32138256,34.21110429
5.0,15.0,2943.0,77.0,2.0,76.0,243.0,267.0,371600,滨州市,117.8411749,37.53939145
9.0,2.0,2804.0,207.0,6.0,58.0,199.0,108.0,371400,德州市,116.6472134,37.24829922
3.0,19.0,3219.0,59.0,35.0,40.0,243.0,1093.0,370500,东营市,118.6350224,37.63988761
22.0,105.0,5917.0,133.0,208.0,274.0,764.0,2341.0,371700,菏泽市,115.6927151,35.15104507
760.0,74.0,9173.0,750.0,345.0,214.0,1125.0,1823.0,370100,济南市,117.2154615,36.63697278
122.0,29.0,5031.0,408.0,71.0,397.0,964.0,172.0,370800,济宁市,116.7355628,35.36937488
4.0,4.0,2054.0,100.0,13.0,37.0,125.0,136.0,371500,聊城市,115.88137,36.45840727
