transport,traffic,roads,railway,poi,places,landuse,building,city_code,city,longitude,latitude
18.0,2.0,642.0,145.0,1.0,14.0,19.0,54.0,620400,白银市,104.6216216,36.61350215
1e-06,12.0,1447.0,59.0,18.0,345.0,131.0,86.0,621100,定西市,104.4529881,35.11963209
1e-06,3.0,478.0,1e-06,14.0,541.0,89.0,10.0,623000,甘南藏族自治州,102.7645258,34.32153236
6.0,6.0,682.0,703.0,69.0,1.0,57.0,27.0,620200,嘉峪关市,98.21052423,39.82837139
1e-06,3.0,481.0,9.0,10.0,3.0,10.0,7.0,620300,金昌市,102.0434659,38.43220687
23.0,9.0,2896.0,414.0,86.0,35.0,307.0,372.0,620900,酒泉市,96.05604704,40.26035992
31.0,4.0,2098.0,395.0,20.0,18.0,85.0,324.0,620100,兰州市,103.6380054,36.35519362
3.0,3.0,337.0,17.0,6.0,23.0,17.0,205.0,622900,临夏回族自治州,103.2873444,35.62419073
5.0,1.0,553.0,78.0,1e-06,522.0,72.0,45.0,621200,陇南市,105.2219039,33.59690725
9.0,2.0,758.0,177.0,8.0,10.0,50.0,1.0,620800,平凉市,106.6479524,35.30587369
1.0,6.0,588.0,3.0,29.0,70.0,90.0,4.0,621000,庆阳市,107.5905094,36.16249081
8.0,1e-06,1911.0,421.0,1e-06,49.0,60.0,7.0,620500,天水市,105.7377839,34.64732994
10.0,3.0,1039.0,96.0,12.0,14.0,63.0,13.0,620600,武威市,103.0572447,38.17552027
9.0,5.0,911.0,205.0,34.0,13.0,70.0,75.0,620700,张掖市,99.82270207,38.9557895
11.0,38.0,3656.0,35.0,211.0,836.0,508.0,1044.0,445100,潮州市,116.7855457,23.78554642
21.0,6.0,3342.0,45.0,54.0,574.0,76.0,56.0,441900,东莞市,113.874986,22.9345278
31.0,11.0,11240.0,91.0,63.0,885.0,968.0,172.0,440600,佛山市,112.944453,23.00652761
479.0,113.0,13597.0,422.0,803.0,115.0,746.0,2977.0,440100,广州市,113.5390412,23.33085285
3.0,17.0,1140.0,400.0,3.0,1511.0,14.0,24.0,441600,河源市,114.9578225,24.04461582
5.0,53.0,3001.0,118.0,27.0,1347.0,66.0,410.0,441300,惠州市,114.5027026,23.23510341
42.0,54.0,8734.0,40.0,516.0,2535.0,152.0,570.0,440700,江门市,112.6725521,22.26739023
3.0,6.0,669.0,68.0,3.0,1473.0,37.0,3.0,445200,揭阳市,116.1197969,23.33613639
2.0,7.0,445.0,8.0,4.0,2503.0,29.0,35.0,440900,茂名市,110.9534848,22.01009072
7.0,14.0,1463.0,134.0,2.0,2344.0,25.0,26.0,441400,梅州市,116.0794106,24.20307298
4.0,32.0,2419.0,75.0,7.0,1735.0,61.0,118.0,441800,清远市,112.8749874,24.31430554
10.0,2.0,1089.0,48.0,55.0,577.0,32.0,32.0,440500,汕头市,116.5955695,23.33031228
3.0,12.0,694.0,50.0,1.0,917.0,50.0,3.0,441500,汕尾市,115.5889047,22.875304
12.0,10.0,935.0,120.0,12.0,1491.0,59.0,20.0,440200,韶关市,113.7745134,24.82036632
375.0,190.0,18708.0,518.0,399.0,210.0,825.0,2375.0,440300,深圳市,114.1371684,22.64531697
4.0,7.0,780.0,44.0,1.0,1266.0,19.0,13.0,441700,阳江市,111.7745686,22.02781209
3.0,6.0,533.0,27.0,16.0,1048.0,7.0,1.0,445300,云浮市,111.7936589,22.81603286
10.0,4.0,2110.0,100.0,5.0,3424.0,52.0,477.0,440800,湛江市,110.1649401,21.07534974
3.0,14.0,1830.0,97.0,33.0,1955.0,143.0,64.0,441200,肇庆市,112.2053303,23.53770546
150.0,16.0,3351.0,41.0,18.0,411.0,260.0,145.0,442000,中山市,113.393566,22.51990101
1485.0,108.0,4541.0,27.0,172.0,247.0,674.0,1624.0,440400,珠海市,113.3622223,22.15191816
8.0,14.0,739.0,175.0,5.0,69.0,86.0,19.0,451000,百色市,106.2877601,23.98527037
12.0,1.0,764.0,29.0,55.0,16.0,43.0,161.0,450500,北海市,109.3376846,21.66203636
13.0,4.0,610.0,6.0,10.0,60.0,118.0,11.0,451400,崇左市,107.2738385,22.50297143
2.0,4.0,294.0,1e-06,1e-06,11.0,54.0,2.0,450600,防城港市,108.0128443,21.87172979
2.0,1e-06,314.0,13.0,1e-06,21.0,7.0,1e-06,450800,贵港市,109.9984528,23.30907478
218.0,34.0,3355.0,172.0,188.0,89.0,423.0,478.0,450300,桂林市,110.5132367,25.35528295
2.0,1e-06,237.0,17.0,12.0,71.0,2.0,10.0,451200,河池市,107.841961,24.64294762
1.0,2.0,163.0,2.0,2.0,51.0,8.0,3.0,451100,贺州市,111.3608713,24.35975362
1.0,1.0,302.0,31.0,1.0,19.0,49.0,1e-06,451300,来宾市,109.4121719,23.85392639
10.0,21.0,1790.0,170.0,9.0,25.0,110.0,335.0,450200,柳州市,109.3708449,24.94742713
25.0,16.0,1490.0,250.0,59.0,22.0,51.0,42.0,450100,南宁市,108.4636676,23.05718804
4.0,10.0,873.0,276.0,14.0,18.0,49.0,194.0,450700,钦州市,109.0157732,22.17366078
2.0,4.0,272.0,123.0,3.0,34.0,60.0,18.0,450400,梧州市,110.9904289,23.48093816
15.0,1e-06,442.0,17.0,6.0,68.0,5.0,12.0,450900,玉林市,110.1823954,22.44219175
43.0,1.0,415.0,22.0,14.0,19.0,22.0,2.0,520400,安顺市,105.9493348,25.99552444
15.0,2.0,388.0,127.0,1e-06,40.0,11.0,1.0,520500,毕节市,105.2146574,27.06746399
20.0,9.0,2457.0,422.0,11.0,20.0,44.0,63.0,520100,贵阳市,106.7069334,26.84251645
30.0,3.0,559.0,424.0,1.0,18.0,71.0,8.0,520200,六盘水市,104.8913314,26.13609994
7.0,1e-06,317.0,104.0,3.0,33.0,2.0,1.0,522600,黔东南苗族侗族自治州,108.5575013,26.50558057
10.0,2.0,577.0,45.0,1e-06,43.0,43.0,2.0,522700,黔南布依族苗族自治州,107.2502757,26.01382412
4.0,2.0,542.0,100.0,4.0,17.0,18.0,1.0,522300,黔西南布依族苗族自治州,105.4641868,25.26539889
5.0,1e-06,94.0,36.0,1e-06,89.0,5.0,1e-06,520600,铜仁市,108.5420469,27.97107267
5.0,8.0,976.0,101.0,2.0,113.0,29.0,19.0,520300,遵义市,107.0853274,28.16883808
1e-06,1e-06,15.0,1e-06,1e-06,1.0,1e-06,1e-06,469025,白沙黎族自治县,109.3476773,19.21145365
1e-06,1e-06,8.0,1e-06,1e-06,1.0,1e-06,1e-06,469029,保亭黎族苗族自治县,109.646611,18.59140998
1e-06,1e-06,122.0,4.0,1e-06,1.0,2.0,1e-06,469026,昌江黎族自治县,108.9898588,19.22749548
1e-06,1e-06,330.0,7.0,2.0,1.0,11.0,10.0,469023,澄迈县,109.986141,19.70182656
1e-06,1e-06,536.0,1.0,2.0,15.0,40.0,99.0,460400,儋州市,109.3862008,19.58191678
1e-06,2.0,196.0,1e-06,1e-06,1.0,3.0,1.0,469021,定安县,110.3086113,19.48500595
1.0,2.0,352.0,30.0,2.0,2.0,5.0,59.0,469007,东方市,108.8150292,18.99781225
59.0,15.0,2589.0,89.0,49.0,33.0,132.0,337.0,460100,海口市,110.4187058,19.85391516
1e-06,11.0,294.0,14.0,1.0,5.0,4.0,4.0,469027,乐东黎族自治县,109.0256627,18.64142024
1e-06,1e-06,52.0,2.0,1.0,1.0,1e-06,1.0,469024,临高县,109.7114152,19.81166656
1.0,5.0,892.0,4.0,4.0,29.0,98.0,22.0,469028,陵水黎族自治县,109.9472495,18.55120847
2.0,1e-06,32.0,1e-06,1e-06,2.0,1e-06,1e-06,469002,琼海市,110.4176137,19.21199099
1e-06,1e-06,140.0,1e-06,1.0,7.0,1e-06,1e-06,469030,琼中黎族苗族自治县,109.8504045,19.03552648
1e-06,1e-06,130.0,1e-06,17.0,4.0,15.0,107.0,460300,三沙市,113.6749089,9.826371128
14.0,12.0,1754.0,50.0,170.0,12.0,28.0,70.0,460200,三亚市,109.4176502,18.363836
1e-06,1.0,173.0,1e-06,3.0,1.0,1e-06,1e-06,469022,屯昌县,110.0515501,19.34385258
2.0,6.0,373.0,37.0,2.0,8.0,5.0,12.0,469006,万宁市,110.3202202,18.83201297
3.0,3.0,599.0,23.0,3.0,5.0,15.0,42.0,469005,文昌市,110.7843123,19.7491203
1e-06,1e-06,89.0,1e-06,1e-06,2.0,3.0,1e-06,469001,五指山市,109.5077013,18.8257064
26.0,9.0,2660.0,362.0,32.0,37.0,63.0,250.0,130600,保定市,115.1711311,39.0215841
10.0,5.0,1905.0,133.0,1.0,17.0,35.0,31.0,130900,沧州市,116.765643,38.26868205
23.0,8.0,2704.0,539.0,355.0,54.0,235.0,19.0,130800,承德市,117.5470245,41.34722488
25.0,14.0,2160.0,247.0,15.0,31.0,135.0,42.0,130400,邯郸市,114.5429506,36.55244711
11.0,1.0,842.0,27.0,3.0,14.0,4.0,1e-06,131100,衡水市,115.8228812,37.76257514
24.0,2.0,1979.0,50.0,4.0,16.0,32.0,35.0,131000,廊坊市,116.6282057,39.2593697
40.0,19.0,2880.0,225.0,511.0,22.0,519.0,3184.0,130300,秦皇岛市,119.1874201,40.0852429
16.0,13.0,3754.0,495.0,30.0,76.0,173.0,143.0,130100,石家庄市,114.4394938,38.13053735
42.0,15.0,2835.0,283.0,474.0,37.0,139.0,162.0,130200,唐山市,118.3323049,39.70886152
7.0,3.0,1135.0,60.0,2.0,24.0,36.0,1e-06,130500,邢台市,114.8166568,37.2122495
5.0,12.0,2220.0,179.0,2057.0,54.0,110.0,46.0,130700,张家口市,115.0318418,40.86491896
7.0,6.0,764.0,109.0,15.0,27.0,68.0,8.0,410500,安阳市,114.3535494,35.87703964
3.0,1.0,279.0,31.0,1e-06,7.0,3.0,13.0,410600,鹤壁市,114.30933,35.72306663
4.0,1e-06,158.0,42.0,1e-06,2.0,6.0,1e-06,419001,济源市,112.3924557,35.09959215
9.0,1.0,633.0,111.0,6.0,16.0,26.0,11.0,410800,焦作市,113.1318127,35.11257246
4.0,8.0,878.0,4.0,7.0,10.0,24.0,5.0,410200,开封市,114.5353871,34.60479893
25.0,26.0,2289.0,313.0,87.0,56.0,255.0,2778.0,410300,洛阳市,112.03177,34.29236569
1.0,1e-06,135.0,3.0,1.0,38.0,1.0,1e-06,411100,漯河市,113.8996543,33.6556501
10.0,6.0,1856.0,217.0,10.0,35.0,23.0,16.0,411300,南阳市,112.2834582,33.04421864
3.0,1.0,714.0,127.0,9.0,99.0,4.0,18.0,410400,平顶山市,113.0109485,33.79587441
3.0,1e-06,600.0,65.0,1e-06,8.0,11.0,16.0,410900,濮阳市,115.2816646,35.80874277
25.0,1.0,491.0,369.0,1.0,18.0,22.0,1e-06,411200,三门峡市,111.1060472,34.36107505
4.0,2.0,925.0,26.0,1e-06,12.0,3.0,1e-06,411400,商丘市,115.6975978,34.2891748
13.0,4.0,828.0,67.0,125.0,53.0,37.0,92.0,410700,新乡市,114.0894418,35.26381432
29.0,27.0,3600.0,163.0,291.0,144.0,235.0,234.0,411500,信阳市,114.8835408,32.08132574
3.0,1.0,779.0,69.0,11.0,14.0,39.0,60.0,411000,许昌市,113.7096892,34.07234436
40.0,29.0,4455.0,646.0,27.0,18.0,98.0,804.0,410100,郑州市,113.4726362,34.6255035
1.0,2.0,949.0,25.0,1.0,20.0,14.0,1.0,411600,周口市,114.8776668,33.72195465
1.0,25.0,1147.0,16.0,8.0,18.0,16.0,43.0,411700,驻马店市,114.1507746,32.92334957
19.0,1e-06,1361.0,27.0,5.0,51.0,14.0,23.0,230600,大庆市,124.6997901,46.34702605
21.0,1.0,582.0,65.0,5.0,37.0,58.0,112.0,232700,大兴安岭地区,124.2036058,52.32603701
83.0,22.0,4617.0,440.0,80.0,80.0,523.0,306.0,230100,哈尔滨市,127.9576274,45.63734134
6.0,1e-06,247.0,38.0,1e-06,47.0,34.0,1e-06,230400,鹤岗市,130.8005037,47.63981162
30.0,13.0,1378.0,104.0,16.0,106.0,182.0,94.0,231100,黑河市,126.9860745,49.2630959
25.0,2.0,2264.0,52.0,7.0,56.0,133.0,72.0,230300,鸡西市,132.285896,45.62897775
34.0,3.0,2586.0,151.0,38.0,174.0,478.0,3042.0,230800,佳木斯市,132.1828962,47.23461551
52.0,1.0,1593.0,229.0,9.0,142.0,114.0,131.0,231000,牡丹江市,129.8890999,44.59628918
8.0,1.0,141.0,26.0,1e-06,7.0,1.0,1.0,230900,七台河市,130.9359208,45.87901406
45.0,6.0,846.0,109.0,5.0,105.0,101.0,8.0,230200,齐齐哈尔市,124.5456096,47.69965019
10.0,1.0,581.0,39.0,1e-06,76.0,149.0,20.0,230500,双鸭山市,132.6111707,46.71508255
18.0,1e-06,391.0,38.0,1.0,38.0,63.0,1e-06,231200,绥化市,126.6459385,46.89375533
34.0,1.0,779.0,85.0,1e-06,27.0,31.0,5.0,230700,伊春市,129.2123818,47.81302224
23.0,1e-06,223.0,59.0,1.0,30.0,8.0,1e-06,420700,鄂州市,114.7542313,30.32898334
1e-06,1e-06,313.0,26.0,1.0,159.0,10.0,2.0,422800,恩施土家族苗族自治州,109.5494179,30.1915182
14.0,18.0,1262.0,87.0,18.0,102.0,62.0,55.0,421100,黄冈市,115.3397434,30.7160935
15.0,3.0,250.0,82.0,1.0,53.0,55.0,7.0,420200,黄石市,115.0247617,29.92757327
6.0,6.0,492.0,55.0,1.0,21.0,12.0,115.0,420800,荆门市,112.6086664,31.07051949
34.0,10.0,1487.0,35.0,27.0,58.0,66.0,167.0,421000,荆州市,112.5696191,29.99684859
1.0,1e-06,34.0,8.0,1.0,10.0,1e-06,1e-06,429005,潜江市,112.7567307,30.33911988
1e-06,1e-06,93.0,1e-06,1e-06,8.0,1.0,1e-06,429021,神农架林区,110.4755126,31.59150052
6.0,19.0,1646.0,425.0,25.0,34.0,56.0,16.0,420300,十堰市,110.4412744,32.45660458
4.0,1e-06,343.0,59.0,5.0,11.0,6.0,9.0,421300,随州市,113.4243021,31.82908064
2.0,1e-06,35.0,2.0,1e-06,11.0,1e-06,1e-06,429006,天门市,113.1114688,30.6452306
1082.0,100.0,12257.0,1372.0,874.0,204.0,1770.0,5531.0,420100,武汉市,114.3428771,30.62404986
1.0,1e-06,139.0,1e-06,1e-06,6.0,1e-06,1e-06,429004,仙桃市,113.3757194,30.28989812
13.0,1e-06,349.0,27.0,1.0,130.0,10.0,3.0,421200,咸宁市,114.1753416,29.62403688
4.0,16.0,1394.0,141.0,4.0,44.0,254.0,11.0,420600,襄阳市,111.9366605,31.93192027
10.0,1.0,745.0,29.0,13.0,34.0,9.0,28.0,420900,孝感市,113.8790061,31.11818753
7.0,16.0,1720.0,131.0,79.0,142.0,79.0,149.0,420500,宜昌市,111.1352804,30.74743374
6.0,15.0,848.0,38.0,3.0,52.0,27.0,6.0,430700,常德市,111.5196482,29.29994992
7.0,4.0,593.0,79.0,6.0,73.0,55.0,66.0,431000,郴州市,113.1363485,25.81447244
17.0,10.0,1499.0,108.0,23.0,109.0,44.0,71.0,430400,衡阳市,112.574186,26.79428249
16.0,1.0,1001.0,298.0,1.0,40.0,6.0,1e-06,431200,怀化市,110.0751271,27.54817525
5.0,6.0,711.0,67.0,1.0,50.0,13.0,2.0,431300,娄底市,111.6131102,27.73901201
5.0,4.0,1382.0,42.0,4.0,99.0,4.0,3.0,430500,邵阳市,110.8744666,26.91332644
6.0,2.0,658.0,83.0,22.0,8.0,22.0,155.0,430300,湘潭市,112.6029037,27.73160662
2.0,1.0,405.0,11.0,1.0,168.0,27.0,1e-06,433100,湘西土家族苗族自治州,109.7270331,28.69487233
1.0,1.0,345.0,23.0,2.0,13.0,6.0,12.0,430900,益阳市,111.9513217,28.57523162
3.0,3.0,584.0,71.0,5.0,153.0,8.0,11.0,431100,永州市,111.7293638,25.77353031
23.0,3.0,1338.0,132.0,23.0,12.0,71.0,656.0,430600,岳阳市,113.2543192,29.06636126
27.0,3.0,303.0,39.0,58.0,65.0,4.0,6.0,430800,张家界市,110.5266391,29.39245758
60.0,13.0,3870.0,200.0,244.0,45.0,74.0,588.0,430100,长沙市,113.1529965,28.22714474
18.0,3.0,711.0,62.0,4.0,36.0,12.0,100.0,430200,株洲市,113.5173744,27.11883783
24.0,6.0,1902.0,33.0,3.0,55.0,101.0,42.0,220800,白城市,123.0118092,45.34651468
29.0,3.0,605.0,118.0,3.0,97.0,95.0,22.0,220600,白山市,127.2852846,42.0696094
39.0,22.0,2252.0,366.0,14.0,39.0,162.0,56.0,220200,吉林市,126.8432804,43.57963456
8.0,7.0,527.0,57.0,6.0,12.0,48.0,9.0,220400,辽源市,125.3054884,42.81082408
11.0,1.0,357.0,150.0,4.0,16.0,83.0,12.0,220300,四平市,124.3840929,43.48353182
36.0,1e-06,292.0,11.0,2.0,31.0,25.0,11.0,220700,松原市,124.4768265,44.80129882
31.0,9.0,1234.0,185.0,11.0,65.0,236.0,173.0,220500,通化市,125.9491578,41.95618238
39.0,9.0,2331.0,190.0,79.0,97.0,527.0,197.0,222400,延边朝鲜族自治州,129.1237276,43.14200003
97.0,98.0,6557.0,417.0,215.0,33.0,754.0,1189.0,220100,长春市,125.5838918,44.28310973
7.0,1.0,3072.0,43.0,29.0,41.0,69.0,65.0,320400,常州市,119.6365424,31.62492091
4.0,12.0,3453.0,56.0,147.0,77.0,185.0,27.0,320800,淮安市,118.9648612,33.35176089
3.0,12.0,1846.0,20.0,1e-06,15.0,24.0,24.0,320700,连云港市,119.1397466,34.53595327
1386.0,83.0,9302.0,533.0,710.0,118.0,1057.0,2014.0,320100,南京市,118.8427656,31.92759114
853.0,33.0,7507.0,120.0,114.0,107.0,380.0,5287.0,320600,南通市,121.0443682,32.18304405
72.0,9.0,11395.0,39.0,273.0,73.0,145.0,829.0,320500,苏州市,120.6558596,31.38349196
2.0,6.0,1229.0,37.0,3.0,40.0,37.0,21.0,321300,宿迁市,118.5201908,33.78423854
5.0,39.0,10261.0,104.0,47.0,111.0,983.0,109.0,321200,泰州市,120.0563571,32.57097365
134.0,84.0,11583.0,188.0,297.0,65.0,523.0,2121.0,320200,无锡市,120.0756925,31.52400065
12.0,6.0,1645.0,96.0,93.0,15.0,17.0,210.0,320300,徐州市,117.5174133,34.35531783
6.0,22.0,5743.0,96.0,5.0,51.0,213.0,89.0,320900,盐城市,120.1948612,33.51415001
38.0,17.0,7258.0,30.0,60.0,93.0,807.0,2033.0,321000,扬州市,119.474472,32.73729539
117.0,8.0,2683.0,40.0,391.0,58.0,239.0,120.0,321100,镇江市,119.4529224,32.01570779
16.0,4.0,671.0,137.0,2.0,85.0,15.0,5.0,361000,抚州市,116.4341292,27.51015051
30.0,8.0,1511.0,143.0,1.0,419.0,48.0,74.0,360700,赣州市,115.2730355,25.7088547
24.0,9.0,897.0,57.0,22.0,200.0,31.0,7.0,360800,吉安市,114.8246394,26.97340935
20.0,8.0,575.0,92.0,9.0,37.0,15.0,55.0,360200,景德镇市,117.2699557,29.30728248
38.0,32.0,2700.0,331.0,312.0,232.0,248.0,363.0,360400,九江市,115.4517472,29.32196637
272.0,69.0,7587.0,1095.0,230.0,849.0,1466.0,1092.0,360100,南昌市,116.0185878,28.64979404
11.0,1.0,415.0,62.0,17.0,24.0,12.0,3.0,360300,萍乡市,113.9027421,27.51265333
24.0,8.0,2029.0,80.0,126.0,195.0,57.0,1691.0,361100,上饶市,117.4721679,28.77294759
7.0,1.0,344.0,47.0,3.0,9.0,65.0,34.0,360500,新余市,114.852229,27.84531515
27.0,8.0,1375.0,64.0,1.0,182.0,40.0,42.0,360900,宜春市,114.9725719,28.30613949
11.0,2.0,505.0,68.0,1.0,36.0,5.0,1.0,360600,鹰潭市,117.1074392,28.22465069
8.0,2.0,1351.0,173.0,2.0,99.0,24.0,226.0,210300,鞍山市,123.0126017,40.71323795
24.0,1e-06,860.0,126.0,9.0,159.0,19.0,14.0,210500,本溪市,124.56838,41.22883231
31.0,4.0,916.0,105.0,24.0,87.0,18.0,2.0,211300,朝阳市,120.0144171,41.51088259
123.0,55.0,7327.0,1114.0,310.0,277.0,510.0,11940.0,210200,大连市,122.1919051,39.58477196
30.0,3.0,2226.0,245.0,21.0,97.0,79.0,138.0,210600,丹东市,124.3973917,40.54000529
11.0,1e-06,802.0,31.0,49.0,42.0,1.0,22.0,210400,抚顺市,124.6558999,41.83380977
11.0,8.0,807.0,100.0,31.0,48.0,36.0,121.0,210900,阜新市,121.9551668,42.27925639
24.0,13.0,1213.0,254.0,68.0,82.0,114.0,52.0,211400,葫芦岛市,120.2048675,40.61720784
28.0,1.0,1001.0,136.0,108.0,67.0,113.0,82.0,210700,锦州市,121.612428,41.45877975
10.0,1e-06,760.0,70.0,3.0,47.0,13.0,171.0,211000,辽阳市,123.2457009,41.18178354
3.0,4.0,836.0,39.0,14.0,21.0,188.0,54.0,211100,盘锦市,121.9940316,41.06596229
32.0,18.0,6326.0,442.0,378.0,112.0,139.0,493.0,210100,沈阳市,123.1376608,42.09432213
15.0,2.0,541.0,59.0,15.0,84.0,28.0,6.0,211200,铁岭市,124.1706602,42.64387946
5.0,3.0,923.0,25.0,8.0,72.0,17.0,28.0,210800,营口市,122.4511902,40.38894659
12.0,62.0,2767.0,459.0,266.0,35.0,640.0,462.0,152900,阿拉善盟,102.4489644,40.49706802
19.0,17.0,1667.0,283.0,58.0,26.0,202.0,196.0,150800,巴彦淖尔市,107.5697088,41.44571973
27.0,4.0,2489.0,380.0,16.0,45.0,109.0,220.0,150200,包头市,110.2604084,41.54929817
70.0,3.0,1575.0,320.0,51.0,73.0,117.0,25.0,150400,赤峰市,118.8709506,43.22042011
29.0,14.0,3942.0,970.0,50.0,20.0,205.0,116.0,150600,鄂尔多斯市,108.6284617,39.41184161
9.0,13.0,3419.0,217.0,315.0,75.0,125.0,383.0,150100,呼和浩特市,111.4979894,40.59109042
104.0,6.0,5259.0,447.0,113.0,120.0,483.0,1892.0,150700,呼伦贝尔市,121.196017,49.66148768
53.0,6.0,2867.0,171.0,21.0,68.0,76.0,87.0,150500,通辽市,121.5699327,43.81587159
7.0,77.0,2064.0,355.0,111.0,18.0,368.0,469.0,150300,乌海市,106.8697033,39.42534191
35.0,8.0,1442.0,253.0,277.0,38.0,121.0,16.0,150900,乌兰察布市,112.4430445,41.68253941
22.0,7.0,1638.0,326.0,66.0,39.0,114.0,32.0,152500,锡林郭勒盟,115.4835227,44.1929266
32.0,3.0,1121.0,103.0,19.0,61.0,88.0,3.0,152200,兴安盟,121.3364372,46.22525709
7.0,1.0,285.0,23.0,7.0,20.0,4.0,2.0,640400,固原市,106.180721,35.91474713
8.0,16.0,815.0,36.0,38.0,24.0,127.0,166.0,640200,石嘴山市,106.5124476,39.00628937
8.0,1e-06,1221.0,43.0,465.0,20.0,37.0,5.0,640300,吴忠市,106.527135,37.46237905
5.0,6.0,2281.0,155.0,189.0,29.0,61.0,58.0,640100,银川市,106.343573,38.28572327
17.0,3.0,749.0,77.0,38.0,13.0,8.0,8.0,640500,中卫市,105.5013166,37.01284548
1e-06,1.0,452.0,1e-06,25.0,23.0,39.0,92.0,632600,果洛藏族自治州,99.42016633,34.11641147
4.0,1.0,462.0,58.0,2.0,21.0,61.0,68.0,632200,海北藏族自治州,100.3035137,37.75825597
6.0,8.0,1063.0,80.0,2.0,25.0,27.0,32.0,630200,海东市,102.3435064,36.33208032
1e-06,3.0,482.0,1e-06,23.0,39.0,44.0,149.0,632500,海南藏族自治州,100.2567706,35.90029003
23.0,3.0,2094.0,921.0,237.0,46.0,79.0,5269.0,632800,海西蒙古族藏族自治州,94.53120673,36.71257669
2.0,1.0,130.0,1e-06,2.0,11.0,1.0,47.0,632300,黄南藏族自治州,101.6291753,35.02222884
23.0,14.0,1730.0,166.0,18.0,32.0,166.0,242.0,630100,西宁市,101.4368998,36.82579654
2.0,1.0,2174.0,309.0,86.0,108.0,31.0,462.0,632700,玉树藏族自治州,94.32138256,34.21110429
2.0,1e-06,1003.0,38.0,1e-06,12.0,24.0,1.0,371600,滨州市,117.8411749,37.53939145
6.0,1e-06,1262.0,32.0,1.0,13.0,21.0,1.0,371400,德州市,116.6472134,37.24829922
1e-06,1e-06,862.0,21.0,24.0,11.0,11.0,6.0,370500,东营市,118.6350224,37.63988761
8.0,1e-06,1167.0,62.0,1e-06,16.0,6.0,1e-06,371700,菏泽市,115.6927151,35.15104507
22.0,20.0,3600.0,202.0,143.0,21.0,104.0,230.0,370100,济南市,117.2154615,36.63697278
9.0,4.0,1186.0,270.0,3.0,14.0,9.0,11.0,370800,济宁市,116.7355628,35.36937488
3.0,1e-06,752.0,76.0,2.0,10.0,13.0,92.0,371500,聊城市,115.88137,36.45840727
56.0,66.0,12834.0,782.0,89.0,1603.0,295.0,1748.0,371300,临沂市,118.280571,35.30939882
48.0,29.0,5818.0,170.0,94.0,17.0,197.0,649.0,370200,青岛市,120.1461911,36.44715886
