transport,traffic,roads,railway,poi,places,landuse,building,city_code,city,longitude,latitude
95.0,22.0,6035.0,636.0,74,310.0,205.0,1946.0,350400,三明市,117.3958118,26.29945447
506.0,107.0,10808.0,465.0,827,77.0,1069.0,5534.0,350200,厦门市,118.1203398,24.66184087
22.0,47.0,15303.0,462.0,119,681.0,764.0,865.0,350600,漳州市,117.4538756,24.33173139
50.0,39.0,4670.0,304.0,169,1077.0,1735.0,2226.0,620400,白银市,104.6216216,36.61350215
27.0,69.0,7594.0,355.0,311,1576.0,2847.0,2404.0,621100,定西市,104.4529881,35.11963209
7.0,16.0,3191.0,1e-06,219,1050.0,611.0,1166.0,623000,甘南藏族自治州,102.7645258,34.32153236
16.0,10.0,876.0,718.0,136,1.0,67.0,168.0,620200,嘉峪关市,98.21052423,39.82837139
1e-06,7.0,1108.0,385.0,16,98.0,67.0,167.0,620300,金昌市,102.0434659,38.43220687
57.0,63.0,6484.0,654.0,380,226.0,682.0,2037.0,620900,酒泉市,96.05604704,40.26035992
1221.0,145.0,18784.0,2265.0,1738,733.0,4195.0,24924.0,620100,兰州市,103.6380054,36.35519362
15.0,33.0,5837.0,64.0,260,684.0,1214.0,2357.0,622900,临夏回族自治州,103.2873444,35.62419073
13.0,23.0,5661.0,230.0,71,2797.0,1485.0,1181.0,621200,陇南市,105.2219039,33.59690725
18.0,34.0,4479.0,347.0,134,976.0,911.0,897.0,620800,平凉市,106.6479524,35.30587369
17.0,30.0,4009.0,8.0,167,563.0,457.0,898.0,621000,庆阳市,107.5905094,36.16249081
608.0,41.0,11099.0,839.0,514,1517.0,4407.0,4128.0,620500,天水市,105.7377839,34.64732994
24.0,13.0,3308.0,315.0,111,399.0,590.0,425.0,620600,武威市,103.0572447,38.17552027
37.0,36.0,3203.0,343.0,209,223.0,359.0,309.0,620700,张掖市,99.82270207,38.9557895
33.0,76.0,7058.0,104.0,271,906.0,808.0,1258.0,445100,潮州市,116.7855457,23.78554642
92.0,138.0,16881.0,538.0,314,585.0,1049.0,1957.0,441900,东莞市,113.874986,22.9345278
1942.0,170.0,32498.0,763.0,415,930.0,3223.0,3806.0,440600,佛山市,112.944453,23.00652761
8714.0,533.0,62223.0,3097.0,3449,560.0,4748.0,18536.0,440100,广州市,113.5390412,23.33085285
9.0,44.0,3640.0,579.0,11,1554.0,78.0,85.0,441600,河源市,114.9578225,24.04461582
44.0,128.0,11184.0,403.0,177,1460.0,532.0,1517.0,441300,惠州市,114.5027026,23.23510341
1571.0,218.0,18531.0,112.0,1079,2779.0,5288.0,2097.0,440700,江门市,112.6725521,22.26739023
4.0,34.0,3621.0,140.0,50,1480.0,598.0,974.0,445200,揭阳市,116.1197969,23.33613639
14.0,28.0,4925.0,271.0,84,2869.0,300.0,282.0,440900,茂名市,110.9534848,22.01009072
17.0,39.0,4789.0,290.0,27,2392.0,116.0,143.0,441400,梅州市,116.0794106,24.20307298
963.0,114.0,11883.0,514.0,284,1959.0,1857.0,1303.0,441800,清远市,112.8749874,24.31430554
257.0,104.0,6484.0,87.0,186,634.0,1153.0,6266.0,440500,汕头市,116.5955695,23.33031228
4.0,41.0,3436.0,162.0,24,990.0,285.0,334.0,441500,汕尾市,115.5889047,22.875304
81.0,68.0,5041.0,628.0,95,1526.0,222.0,241.0,440200,韶关市,113.7745134,24.82036632
1464.0,560.0,35873.0,1109.0,2026,438.0,2824.0,19921.0,440300,深圳市,114.1371684,22.64531697
14.0,56.0,3683.0,80.0,76,1425.0,675.0,97.0,441700,阳江市,111.7745686,22.02781209
218.0,50.0,4721.0,442.0,405,1302.0,676.0,3834.0,445300,云浮市,111.7936589,22.81603286
32.0,85.0,7936.0,293.0,138,3507.0,1172.0,4385.0,440800,湛江市,110.1649401,21.07534974
76.0,61.0,7923.0,747.0,300,2056.0,904.0,389.0,441200,肇庆市,112.2053303,23.53770546
444.0,82.0,13749.0,81.0,219,588.0,1043.0,13159.0,442000,中山市,113.393566,22.51990101
2963.0,179.0,11989.0,105.0,512,297.0,1323.0,3376.0,440400,珠海市,113.3622223,22.15191816
41.0,94.0,6792.0,659.0,37,1738.0,1509.0,583.0,451000,百色市,106.2877601,23.98527037
22.0,24.0,1953.0,86.0,109,70.0,206.0,834.0,450500,北海市,109.3376846,21.66203636
16.0,18.0,2634.0,43.0,31,327.0,376.0,77.0,451400,崇左市,107.2738385,22.50297143
8.0,32.0,2831.0,112.0,32,70.0,291.0,469.0,450600,防城港市,108.0128443,21.87172979
6.0,46.0,1870.0,160.0,8,644.0,453.0,100.0,450800,贵港市,109.9984528,23.30907478
357.0,199.0,12946.0,506.0,1055,1616.0,2211.0,3678.0,450300,桂林市,110.5132367,25.35528295
6.0,66.0,4512.0,264.0,40,855.0,1041.0,167.0,451200,河池市,107.841961,24.64294762
13.0,12.0,1510.0,120.0,64,90.0,148.0,67.0,451100,贺州市,111.3608713,24.35975362
6.0,43.0,2021.0,103.0,17,919.0,247.0,60.0,451300,来宾市,109.4121719,23.85392639
167.0,117.0,5688.0,1099.0,64,687.0,1024.0,1092.0,450200,柳州市,109.3708449,24.94742713
137.0,127.0,7016.0,1130.0,622,1061.0,667.0,736.0,450100,南宁市,108.4636676,23.05718804
6.0,77.0,3275.0,395.0,27,344.0,344.0,755.0,450700,钦州市,109.0157732,22.17366078
48.0,30.0,2730.0,438.0,40,293.0,2117.0,265.0,450400,梧州市,110.9904289,23.48093816
17.0,28.0,2414.0,246.0,16,309.0,205.0,88.0,450900,玉林市,110.1823954,22.44219175
54.0,28.0,3595.0,320.0,35,478.0,203.0,180.0,520400,安顺市,105.9493348,25.99552444
46.0,52.0,9124.0,662.0,32,1469.0,818.0,1451.0,520500,毕节市,105.2146574,27.06746399
133.0,59.0,9826.0,1938.0,179,218.0,353.0,2616.0,520100,贵阳市,106.7069334,26.84251645
39.0,29.0,4698.0,1290.0,65,468.0,952.0,341.0,520200,六盘水市,104.8913314,26.13609994
28.0,46.0,6023.0,940.0,137,1912.0,1628.0,108.0,522600,黔东南苗族侗族自治州,108.5575013,26.50558057
32.0,71.0,7049.0,883.0,104,642.0,2652.0,125.0,522700,黔南布依族苗族自治州,107.2502757,26.01382412
12.0,54.0,5143.0,343.0,49,1025.0,717.0,475.0,522300,黔西南布依族苗族自治州,105.4641868,25.26539889
11.0,45.0,4131.0,264.0,22,843.0,443.0,179.0,520600,铜仁市,108.5420469,27.97107267
148.0,133.0,11421.0,456.0,814,828.0,1628.0,1092.0,520300,遵义市,107.0853274,28.16883808
1e-06,14.0,264.0,2.0,3,205.0,49.0,32.0,469025,白沙黎族自治县,109.3476773,19.21145365
3.0,10.0,414.0,1e-06,21,12.0,113.0,1140.0,469029,保亭黎族苗族自治县,109.646611,18.59140998
1.0,5.0,424.0,22.0,3,72.0,42.0,36.0,469026,昌江黎族自治县,108.9898588,19.22749548
2.0,14.0,1175.0,74.0,62,216.0,495.0,72.0,469023,澄迈县,109.986141,19.70182656
3.0,12.0,1663.0,120.0,65,234.0,742.0,227.0,460400,儋州市,109.3862008,19.58191678
1e-06,15.0,516.0,1e-06,15,30.0,292.0,17.0,469021,定安县,110.3086113,19.48500595
2.0,10.0,681.0,105.0,12,82.0,53.0,76.0,469007,东方市,108.8150292,18.99781225
93.0,58.0,5374.0,152.0,401,54.0,2083.0,983.0,460100,海口市,110.4187058,19.85391516
3.0,27.0,816.0,61.0,53,25.0,195.0,25.0,469027,乐东黎族自治县,109.0256627,18.64142024
1.0,5.0,593.0,13.0,58,23.0,637.0,14.0,469024,临高县,109.7114152,19.81166656
40.0,16.0,1583.0,58.0,107,44.0,341.0,779.0,469028,陵水黎族自治县,109.9472495,18.55120847
24.0,24.0,734.0,64.0,24,23.0,143.0,108.0,469002,琼海市,110.4176137,19.21199099
1e-06,4.0,586.0,1e-06,7,49.0,85.0,115.0,469030,琼中黎族苗族自治县,109.8504045,19.03552648
1.0,2.0,171.0,1e-06,25,5.0,39.0,495.0,460300,三沙市,113.6749089,9.826371128
483.0,86.0,4641.0,256.0,1532,34.0,660.0,22107.0,460200,三亚市,109.4176502,18.363836
1e-06,14.0,641.0,1e-06,33,213.0,199.0,122.0,469022,屯昌县,110.0515501,19.34385258
9.0,14.0,850.0,146.0,32,34.0,34.0,28.0,469006,万宁市,110.3202202,18.83201297
4.0,30.0,1514.0,145.0,28,26.0,277.0,124.0,469005,文昌市,110.7843123,19.7491203
2.0,4.0,357.0,1e-06,4,21.0,74.0,9.0,469001,五指山市,109.5077013,18.8257064
302.0,89.0,15687.0,529.0,858,611.0,1455.0,4901.0,130600,保定市,115.1711311,39.0215841
35.0,43.0,31444.0,626.0,16,1087.0,1533.0,19383.0,130900,沧州市,116.765643,38.26868205
79.0,48.0,5642.0,1364.0,411,460.0,669.0,1979.0,130800,承德市,117.5470245,41.34722488
45.0,20.0,16724.0,531.0,19,1737.0,698.0,3745.0,130400,邯郸市,114.5429506,36.55244711
22.0,27.0,19585.0,228.0,4,917.0,1642.0,12451.0,131100,衡水市,115.8228812,37.76257514
40.0,28.0,7408.0,398.0,72,135.0,676.0,4386.0,131000,廊坊市,116.6282057,39.2593697
188.0,72.0,4809.0,796.0,613,115.0,663.0,6532.0,130300,秦皇岛市,119.1874201,40.0852429
106.0,78.0,25487.0,1244.0,211,779.0,2439.0,5197.0,130100,石家庄市,114.4394938,38.13053735
74.0,124.0,13801.0,1737.0,669,347.0,1945.0,4065.0,130200,唐山市,118.3323049,39.70886152
30.0,13.0,19979.0,229.0,56,293.0,1135.0,8970.0,130500,邢台市,114.8166568,37.2122495
273.0,131.0,18051.0,1410.0,2261,5766.0,7670.0,5718.0,130700,张家口市,115.0318418,40.86491896
17.0,39.0,18150.0,190.0,16,3375.0,965.0,7935.0,410500,安阳市,114.3535494,35.87703964
6.0,41.0,9568.0,54.0,21,1034.0,1053.0,6762.0,410600,鹤壁市,114.30933,35.72306663
5.0,2.0,1289.0,110.0,1,9.0,35.0,7.0,419001,济源市,112.3924557,35.09959215
11.0,10.0,5050.0,282.0,12,374.0,241.0,1442.0,410800,焦作市,113.1318127,35.11257246
18.0,53.0,9474.0,89.0,23,1136.0,1337.0,5847.0,410200,开封市,114.5353871,34.60479893
236.0,328.0,12275.0,502.0,211,383.0,1736.0,20354.0,410300,洛阳市,112.03177,34.29236569
2.0,2.0,1312.0,55.0,8,236.0,44.0,29.0,411100,漯河市,113.8996543,33.6556501
31.0,41.0,6177.0,785.0,86,329.0,188.0,297.0,411300,南阳市,112.2834582,33.04421864
635.0,52.0,4450.0,438.0,395,621.0,605.0,675.0,410400,平顶山市,113.0109485,33.79587441
5.0,6.0,6801.0,154.0,7,491.0,880.0,4106.0,410900,濮阳市,115.2816646,35.80874277
35.0,21.0,2613.0,475.0,12,117.0,173.0,38.0,411200,三门峡市,111.1060472,34.36107505
6.0,10.0,3936.0,233.0,7,659.0,169.0,202.0,411400,商丘市,115.6975978,34.2891748
13.0,23.0,22680.0,184.0,97,4035.0,1474.0,7842.0,410700,新乡市,114.0894418,35.26381432
60.0,111.0,7516.0,565.0,354,315.0,555.0,2337.0,411500,信阳市,114.8835408,32.08132574
8.0,1.0,3206.0,160.0,18,230.0,108.0,294.0,411000,许昌市,113.7096892,34.07234436
138.0,167.0,25763.0,1836.0,270,1987.0,1888.0,20968.0,410100,郑州市,113.4726362,34.6255035
1.0,11.0,5345.0,76.0,20,590.0,278.0,122.0,411600,周口市,114.8776668,33.72195465
8.0,43.0,3416.0,77.0,68,368.0,113.0,247.0,411700,驻马店市,114.1507746,32.92334957
21.0,20.0,3250.0,74.0,95,175.0,525.0,605.0,230600,大庆市,124.6997901,46.34702605
30.0,7.0,2685.0,206.0,20,67.0,785.0,610.0,232700,大兴安岭地区,124.2036058,52.32603701
200.0,278.0,19114.0,1373.0,1144,1342.0,7855.0,4982.0,230100,哈尔滨市,127.9576274,45.63734134
6.0,6.0,1052.0,64.0,2,125.0,304.0,239.0,230400,鹤岗市,130.8005037,47.63981162
34.0,40.0,4882.0,203.0,120,223.0,642.0,1260.0,231100,黑河市,126.9860745,49.2630959
166.0,24.0,15451.0,394.0,787,456.0,4095.0,5345.0,230300,鸡西市,132.285896,45.62897775
38.0,11.0,6930.0,287.0,61,432.0,941.0,4134.0,230800,佳木斯市,132.1828962,47.23461551
111.0,13.0,9472.0,895.0,220,443.0,2349.0,999.0,231000,牡丹江市,129.8890999,44.59628918
15.0,31.0,1345.0,132.0,31,148.0,300.0,3017.0,230900,七台河市,130.9359208,45.87901406
46.0,32.0,5187.0,374.0,30,645.0,545.0,224.0,230200,齐齐哈尔市,124.5456096,47.69965019
11.0,7.0,2703.0,103.0,10,324.0,533.0,97.0,230500,双鸭山市,132.6111707,46.71508255
21.0,27.0,3615.0,137.0,36,330.0,713.0,54.0,231200,绥化市,126.6459385,46.89375533
36.0,6.0,1909.0,233.0,8,129.0,265.0,21.0,230700,伊春市,129.2123818,47.81302224
26.0,1e-06,867.0,142.0,5,31.0,47.0,36.0,420700,鄂州市,114.7542313,30.32898334
20.0,29.0,3753.0,349.0,84,698.0,791.0,198.0,422800,恩施土家族苗族自治州,109.5494179,30.1915182
21.0,89.0,5936.0,247.0,59,277.0,338.0,370.0,421100,黄冈市,115.3397434,30.7160935
20.0,5.0,1536.0,137.0,7,64.0,123.0,12.0,420200,黄石市,115.0247617,29.92757327
7.0,42.0,2111.0,161.0,98,114.0,362.0,186.0,420800,荆门市,112.6086664,31.07051949
74.0,28.0,3459.0,72.0,50,120.0,149.0,333.0,421000,荆州市,112.5696191,29.99684859
2.0,1e-06,472.0,13.0,5,19.0,12.0,1.0,429005,潜江市,112.7567307,30.33911988
2.0,7.0,325.0,1e-06,21,24.0,28.0,21.0,429021,神农架林区,110.4755126,31.59150052
21.0,54.0,5696.0,660.0,55,255.0,370.0,795.0,420300,十堰市,110.4412744,32.45660458
8.0,33.0,1854.0,220.0,12,69.0,94.0,57.0,421300,随州市,113.4243021,31.82908064
3.0,2.0,412.0,61.0,2,28.0,77.0,3.0,429006,天门市,113.1114688,30.6452306
1342.0,186.0,22906.0,2744.0,1240,217.0,3088.0,20551.0,420100,武汉市,114.3428771,30.62404986
1.0,1e-06,903.0,3.0,1,20.0,21.0,51.0,429004,仙桃市,113.3757194,30.28989812
11.0,20.0,2375.0,100.0,8,140.0,91.0,56.0,421200,咸宁市,114.1753416,29.62403688
21.0,80.0,4665.0,1135.0,22,184.0,521.0,220.0,420600,襄阳市,111.9366605,31.93192027
17.0,49.0,3895.0,228.0,49,222.0,515.0,1190.0,420900,孝感市,113.8790061,31.11818753
56.0,96.0,6579.0,542.0,274,291.0,396.0,1958.0,420500,宜昌市,111.1352804,30.74743374
10.0,88.0,6441.0,384.0,53,329.0,287.0,250.0,430700,常德市,111.5196482,29.29994992
22.0,72.0,5619.0,269.0,60,549.0,720.0,554.0,431000,郴州市,113.1363485,25.81447244
31.0,72.0,6153.0,479.0,44,296.0,370.0,310.0,430400,衡阳市,112.574186,26.79428249
56.0,83.0,5779.0,1029.0,23,875.0,425.0,860.0,431200,怀化市,110.0751271,27.54817525
12.0,67.0,3973.0,510.0,56,255.0,1129.0,2794.0,431300,娄底市,111.6131102,27.73901201
16.0,143.0,5986.0,201.0,48,479.0,1018.0,460.0,430500,邵阳市,110.8744666,26.91332644
27.0,48.0,3411.0,311.0,525,175.0,1763.0,5891.0,430300,湘潭市,112.6029037,27.73160662
20.0,59.0,2701.0,93.0,103,614.0,285.0,47.0,433100,湘西土家族苗族自治州,109.7270331,28.69487233
11.0,9.0,5990.0,325.0,46,388.0,187.0,3280.0,430900,益阳市,111.9513217,28.57523162
11.0,56.0,4382.0,196.0,25,341.0,349.0,164.0,431100,永州市,111.7293638,25.77353031
29.0,175.0,6763.0,398.0,72,276.0,2065.0,23419.0,430600,岳阳市,113.2543192,29.06636126
183.0,19.0,2269.0,258.0,434,250.0,205.0,140.0,430800,张家界市,110.5266391,29.39245758
245.0,227.0,17693.0,1359.0,1903,292.0,8583.0,29198.0,430100,长沙市,113.1529965,28.22714474
48.0,46.0,7734.0,1040.0,24,257.0,479.0,788.0,430200,株洲市,113.5173744,27.11883783
21.0,9.0,4041.0,73.0,9,423.0,259.0,87.0,220800,白城市,123.0118092,45.34651468
30.0,25.0,3051.0,243.0,175,280.0,1665.0,217.0,220600,白山市,127.2852846,42.0696094
107.0,33.0,17266.0,671.0,162,6022.0,934.0,1565.0,220200,吉林市,126.8432804,43.57963456
7.0,14.0,1067.0,68.0,16,84.0,323.0,249.0,220400,辽源市,125.3054884,42.81082408
29.0,12.0,2322.0,210.0,26,222.0,888.0,104.0,220300,四平市,124.3840929,43.48353182
22.0,16.0,2128.0,55.0,18,159.0,386.0,355.0,220700,松原市,124.4768265,44.80129882
32.0,30.0,3041.0,232.0,80,217.0,1592.0,310.0,220500,通化市,125.9491578,41.95618238
65.0,50.0,7582.0,540.0,266,434.0,1372.0,2108.0,222400,延边朝鲜族自治州,129.1237276,43.14200003
161.0,320.0,16109.0,1109.0,673,243.0,3350.0,5048.0,220100,长春市,125.5838918,44.28310973
646.0,171.0,15300.0,609.0,277,419.0,4736.0,16112.0,320400,常州市,119.6365424,31.62492091
35.0,24.0,6312.0,233.0,163,122.0,342.0,4123.0,320800,淮安市,118.9648612,33.35176089
10.0,28.0,5503.0,187.0,18,53.0,160.0,1888.0,320700,连云港市,119.1397466,34.53595327
1701.0,310.0,23075.0,2065.0,1938,254.0,2101.0,14230.0,320100,南京市,118.8427656,31.92759114
3862.0,289.0,24830.0,205.0,1144,644.0,5570.0,39328.0,320600,南通市,121.0443682,32.18304405
1058.0,201.0,33999.0,739.0,1295,581.0,4220.0,32265.0,320500,苏州市,120.6558596,31.38349196
7.0,27.0,5520.0,256.0,98,100.0,518.0,4372.0,321300,宿迁市,118.5201908,33.78423854
22.0,75.0,18916.0,138.0,165,118.0,1622.0,17434.0,321200,泰州市,120.0563571,32.57097365
185.0,177.0,23563.0,443.0,2093,91.0,1711.0,18318.0,320200,无锡市,120.0756925,31.52400065
97.0,45.0,6565.0,635.0,200,57.0,449.0,2276.0,320300,徐州市,117.5174133,34.35531783
55.0,52.0,10598.0,168.0,21,91.0,500.0,6539.0,320900,盐城市,120.1948612,33.51415001
41.0,40.0,15415.0,61.0,89,98.0,1762.0,22685.0,321000,扬州市,119.474472,32.73729539
120.0,72.0,10267.0,792.0,429,150.0,885.0,57677.0,321100,镇江市,119.4529224,32.01570779
18.0,30.0,3133.0,407.0,146,526.0,98.0,67.0,361000,抚州市,116.4341292,27.51015051
137.0,55.0,14121.0,670.0,241,831.0,1742.0,1205.0,360700,赣州市,115.2730355,25.7088547
44.0,31.0,4018.0,210.0,189,602.0,159.0,220.0,360800,吉安市,114.8246394,26.97340935
19.0,16.0,3913.0,170.0,42,210.0,54.0,118.0,360200,景德镇市,117.2699557,29.30728248
64.0,65.0,5836.0,485.0,428,512.0,8917.0,4787.0,360400,九江市,115.4517472,29.32196637
2388.0,126.0,13950.0,1307.0,1713,4553.0,5216.0,12453.0,360100,南昌市,116.0185878,28.64979404
11.0,4.0,1145.0,130.0,58,109.0,38.0,78.0,360300,萍乡市,113.9027421,27.51265333
120.0,163.0,16337.0,654.0,540,5807.0,555.0,2571.0,361100,上饶市,117.4721679,28.77294759
14.0,4.0,856.0,94.0,11,74.0,73.0,64.0,360500,新余市,114.852229,27.84531515
37.0,21.0,4028.0,179.0,122,705.0,2487.0,79.0,360900,宜春市,114.9725719,28.30613949
19.0,8.0,1216.0,185.0,68,149.0,90.0,501.0,360600,鹰潭市,117.1074392,28.22465069
25.0,7.0,2174.0,260.0,16,183.0,72.0,262.0,210300,鞍山市,123.0126017,40.71323795
31.0,7.0,1819.0,287.0,42,302.0,128.0,121.0,210500,本溪市,124.56838,41.22883231
33.0,14.0,2140.0,305.0,37,243.0,129.0,81.0,211300,朝阳市,120.0144171,41.51088259
300.0,108.0,13652.0,1471.0,609,702.0,1374.0,24875.0,210200,大连市,122.1919051,39.58477196
46.0,20.0,3502.0,519.0,56,232.0,167.0,555.0,210600,丹东市,124.3973917,40.54000529
9.0,17.0,2281.0,110.0,53,343.0,46.0,222.0,210400,抚顺市,124.6558999,41.83380977
16.0,23.0,1633.0,209.0,43,179.0,146.0,274.0,210900,阜新市,121.9551668,42.27925639
300.0,39.0,3231.0,411.0,112,265.0,311.0,341.0,211400,葫芦岛市,120.2048675,40.61720784
29.0,13.0,2096.0,371.0,120,184.0,255.0,155.0,210700,锦州市,121.612428,41.45877975
10.0,9.0,1531.0,150.0,17,115.0,105.0,306.0,211000,辽阳市,123.2457009,41.18178354
6.0,9.0,1435.0,170.0,28,64.0,334.0,189.0,211100,盘锦市,121.9940316,41.06596229
210.0,74.0,11978.0,1834.0,572,341.0,878.0,3420.0,210100,沈阳市,123.1376608,42.09432213
13.0,32.0,2938.0,214.0,28,328.0,305.0,364.0,211200,铁岭市,124.1706602,42.64387946
8.0,9.0,1775.0,102.0,44,131.0,318.0,413.0,210800,营口市,122.4511902,40.38894659
15.0,80.0,5272.0,615.0,362,237.0,902.0,1914.0,152900,阿拉善盟,102.4489644,40.49706802
33.0,23.0,5416.0,514.0,108,150.0,401.0,532.0,150800,巴彦淖尔市,107.5697088,41.44571973
40.0,35.0,8042.0,888.0,118,328.0,614.0,2771.0,150200,包头市,110.2604084,41.54929817
65.0,18.0,12028.0,521.0,147,527.0,1314.0,2919.0,150400,赤峰市,118.8709506,43.22042011
114.0,57.0,9810.0,1679.0,169,143.0,969.0,1937.0,150600,鄂尔多斯市,108.6284617,39.41184161
71.0,33.0,7989.0,497.0,429,214.0,716.0,2617.0,150100,呼和浩特市,111.4979894,40.59109042
112.0,59.0,11586.0,755.0,332,515.0,1049.0,10277.0,150700,呼伦贝尔市,121.196017,49.66148768
47.0,12.0,8963.0,271.0,31,225.0,555.0,1174.0,150500,通辽市,121.5699327,43.81587159
9.0,80.0,2486.0,403.0,138,39.0,740.0,1758.0,150300,乌海市,106.8697033,39.42534191
43.0,28.0,10159.0,743.0,400,458.0,560.0,1924.0,150900,乌兰察布市,112.4430445,41.68253941
52.0,30.0,4439.0,559.0,273,224.0,377.0,2437.0,152500,锡林郭勒盟,115.4835227,44.1929266
32.0,11.0,2955.0,214.0,63,322.0,224.0,396.0,152200,兴安盟,121.3364372,46.22525709
10.0,88.0,3114.0,147.0,49,325.0,334.0,149.0,640400,固原市,106.180721,35.91474713
8.0,23.0,1351.0,120.0,56,55.0,277.0,1761.0,640200,石嘴山市,106.5124476,39.00628937
19.0,24.0,5167.0,264.0,624,134.0,202.0,4247.0,640300,吴忠市,106.527135,37.46237905
64.0,32.0,5085.0,369.0,256,75.0,291.0,4229.0,640100,银川市,106.343573,38.28572327
20.0,21.0,2495.0,305.0,89,185.0,163.0,479.0,640500,中卫市,105.5013166,37.01284548
1e-06,9.0,2817.0,1e-06,81,147.0,304.0,1794.0,632600,果洛藏族自治州,99.42016633,34.11641147
14.0,8.0,1585.0,275.0,83,83.0,497.0,344.0,632200,海北藏族自治州,100.3035137,37.75825597
14.0,40.0,3767.0,203.0,71,362.0,491.0,458.0,630200,海东市,102.3435064,36.33208032
1.0,21.0,2564.0,1e-06,109,228.0,380.0,947.0,632500,海南藏族自治州,100.2567706,35.90029003
87.0,19.0,4597.0,1312.0,458,155.0,519.0,6398.0,632800,海西蒙古族藏族自治州,94.53120673,36.71257669
6.0,6.0,1443.0,1e-06,75,183.0,349.0,190.0,632300,黄南藏族自治州,101.6291753,35.02222884
101.0,22.0,4391.0,407.0,212,117.0,443.0,1556.0,630100,西宁市,101.4368998,36.82579654
14.0,4.0,4779.0,346.0,196,386.0,768.0,1106.0,632700,玉树藏族自治州,94.32138256,34.21110429
5.0,16.0,3232.0,92.0,7,76.0,308.0,292.0,371600,滨州市,117.8411749,37.53939145
12.0,24.0,4265.0,407.0,13,92.0,497.0,203.0,371400,德州市,116.6472134,37.24829922
6.0,22.0,3390.0,83.0,40,39.0,365.0,1303.0,370500,东营市,118.6350224,37.63988761
71.0,114.0,7187.0,237.0,265,293.0,1551.0,2492.0,371700,菏泽市,115.6927151,35.15104507
1215.0,485.0,22831.0,1468.0,963,1443.0,3776.0,6846.0,370100,济南市,117.2154615,36.63697278
123.0,45.0,6062.0,611.0,102,401.0,1777.0,287.0,370800,济宁市,116.7355628,35.36937488
8.0,17.0,4941.0,274.0,51,172.0,775.0,496.0,371500,聊城市,115.88137,36.45840727
119.0,360.0,30133.0,1239.0,242,1738.0,8701.0,5339.0,371300,临沂市,118.280571,35.30939882
374.0,200.0,26997.0,1756.0,1105,1565.0,4733.0,9333.0,370200,青岛市,120.1461911,36.44715886
5.0,44.0,3713.0,628.0,22,66.0,450.0,2860.0,371100,日照市,119.1412102,35.57786064
251.0,102.0,6810.0,514.0,324,456.0,2409.0,949.0,370900,泰安市,117.0251512,36.00172708
324.0,121.0,7206.0,200.0,211,170.0,939.0,14079.0,371000,威海市,121.9956902,37.11742886
237.0,277.0,14187.0,1041.0,196,510.0,7065.0,2599.0,370700,潍坊市,119.0725905,36.55151791
38.0,91.0,8717.0,663.0,119,204.0,491.0,2732.0,370600,烟台市,120.7998224,37.24464008
