transport,traffic,roads,railway,poi,places,landuse,building,city_code,city,longitude,latitude
105.0,129.0,14214.0,1647.0,278,283.0,520,1341.0,140100,太原市,112.3154802,37.95911563
63.0,60.0,9537.0,1248.0,1060,1031.0,948,420.0,140900,忻州市,112.4086805,38.88214197
11.0,12.0,2600.0,443.0,29,211.0,279,153.0,140300,阳泉市,113.499385,38.06316904
41.0,49.0,5490.0,304.0,86,541.0,527,429.0,140800,运城市,111.0659043,35.18753039
41.0,62.0,7344.0,668.0,275,821.0,623,262.0,140400,长治市,112.915697,36.47603248
46.0,35.0,5544.0,1130.0,12,247.0,569,598.0,610900,安康市,108.9262447,32.75748098
199.0,30.0,11743.0,1328.0,154,479.0,1582,3935.0,610300,宝鸡市,107.2008116,34.37893087
52.0,68.0,11953.0,1145.0,130,691.0,1342,3084.0,610700,汉中市,107.1030498,33.09051251
25.0,50.0,5814.0,625.0,8,409.0,556,296.0,611000,商洛市,109.9010118,33.64788831
23.0,10.0,2074.0,231.0,9,92.0,294,25.0,610200,铜川市,109.0331555,35.1960268
83.0,40.0,5969.0,989.0,62,470.0,476,504.0,610500,渭南市,109.8513244,34.94933878
650.0,161.0,23924.0,1457.0,1233,482.0,2507,10996.0,610100,西安市,108.7916033,34.10705846
107.0,101.0,8860.0,423.0,135,265.0,956,1098.0,610400,咸阳市,108.3901729,34.7849521
38.0,50.0,10095.0,1085.0,110,463.0,829,734.0,610600,延安市,109.3153279,36.43705706
60.0,266.0,13192.0,1530.0,1305,376.0,1184,2527.0,610800,榆林市,109.5659762,38.03854295
2799.0,1155.0,92332.0,4692.0,8649,260.0,9954,64431.0,310000,上海市,121.4841515,31.21193692
40.0,65.0,8291.0,1e-06,495,948.0,2852,2507.0,513200,阿坝藏族羌族自治州,102.6092624,32.40023992
10.0,139.0,7019.0,145.0,52,388.0,848,971.0,511900,巴中市,107.0374744,32.01714449
885.0,561.0,52517.0,3075.0,1977,819.0,5524,20054.0,510100,成都市,103.9295936,30.65358578
39.0,100.0,9035.0,1405.0,51,838.0,7274,3235.0,511700,达州市,107.6448077,31.36629677
24.0,62.0,7181.0,409.0,50,353.0,508,433.0,510600,德阳市,104.4348345,31.13004513
42.0,31.0,9939.0,1e-06,1025,1514.0,2468,2189.0,513300,甘孜藏族自治州,99.99732028,30.94882592
17.0,101.0,4454.0,226.0,28,248.0,5119,374.0,511600,广安市,106.6634436,30.42638264
100.0,209.0,9577.0,1077.0,60,598.0,1344,3215.0,510800,广元市,105.7823428,32.26219267
88.0,131.0,7319.0,477.0,189,502.0,1023,336.0,511100,乐山市,103.5694769,29.21582511
107.0,153.0,11512.0,659.0,156,1600.0,2332,2118.0,513400,凉山彝族自治州,102.0797068,27.88574294
159.0,217.0,9166.0,286.0,58,657.0,877,526.0,510500,泸州市,105.6662201,28.43989127
19.0,116.0,7383.0,120.0,22,332.0,607,462.0,511400,眉山市,103.7521057,29.92686826
86.0,221.0,10510.0,429.0,194,988.0,2386,2949.0,510700,绵阳市,104.7029473,31.84913094
97.0,117.0,9225.0,458.0,57,569.0,2243,1075.0,511300,南充市,106.2037329,31.19573387
26.0,78.0,3188.0,321.0,3,150.0,397,712.0,511000,内江市,104.9111008,29.64070434
28.0,109.0,4956.0,516.0,63,140.0,237,1961.0,510400,攀枝花市,101.729351,26.80726962
28.0,95.0,4190.0,335.0,74,446.0,569,294.0,510900,遂宁市,105.4717433,30.63173886
15.0,81.0,7427.0,93.0,66,479.0,1340,1556.0,511800,雅安市,102.6626826,29.91315483
105.0,216.0,8567.0,560.0,198,882.0,1329,610.0,511500,宜宾市,104.6352507,28.57370624
8.0,111.0,4533.0,171.0,58,185.0,434,1716.0,512000,资阳市,105.1155222,30.10047257
116.0,322.0,6841.0,114.0,224,225.0,3508,5168.0,510300,自贡市,104.6828319,29.28680007
4.0,1e-06,1e-06,1e-06,1,1e-06,1,1e-06,710000,台湾省,120.9613219,23.74164595
2523.0,408.0,48183.0,2950.0,1329,2038.0,2980,34701.0,120000,天津市,117.341577,39.28377537
3.0,17.0,4187.0,1e-06,174,434.0,589,5528.0,542500,阿里地区,82.5576254,33.03023451
6.0,11.0,4389.0,1e-06,207,703.0,993,1667.0,540300,昌都市,97.03866125,30.77485008
21.0,61.0,5225.0,587.0,284,292.0,749,4050.0,540100,拉萨市,91.08983076,30.03732204
17.0,22.0,3808.0,1e-06,129,535.0,1329,3777.0,540400,林芝市,95.24222626,29.19477783
50.0,9.0,3363.0,428.0,100,559.0,803,2587.0,540600,那曲市,89.25764323,32.7364181
12.0,30.0,7879.0,229.0,226,1090.0,1621,5528.0,540200,日喀则市,86.48508281,29.49119206
22.0,28.0,4486.0,1e-06,60,489.0,1728,4321.0,540500,山南市,92.26829765,28.30053635
8561.0,1985.0,109214.0,1975.0,15643,1729.0,32405,69458.0,810000,香港特别行政区,114.1340515,22.37585917
40.0,49.0,5257.0,292.0,166,233.0,475,623.0,652900,阿克苏地区,81.54861239,40.96246873
3.0,1e-06,334.0,1e-06,9,52.0,28,37.0,659002,阿拉尔市,81.31426652,40.59961007
54.0,81.0,4887.0,86.0,217,295.0,435,3528.0,654300,阿勒泰地区,88.40471742,46.90696484
80.0,50.0,8816.0,1295.0,345,270.0,1012,4117.0,652800,巴音郭楞蒙古自治州,87.46599626,39.49118948
1.0,4.0,523.0,47.0,16,51.0,35,406.0,659005,北屯市,87.9533151,47.24409572
18.0,23.0,2201.0,268.0,83,32.0,190,468.0,652700,博尔塔拉蒙古自治州,82.10450617,44.72849642
30.0,39.0,5733.0,267.0,206,136.0,474,2680.0,652300,昌吉回族自治州,88.63469305,44.34537993
70.0,67.0,3388.0,996.0,188,84.0,436,4067.0,650500,哈密市,93.51478478,43.03902053
19.0,41.0,5142.0,123.0,178,224.0,511,1195.0,653200,和田地区,80.92034052,37.07196936
2.0,8.0,313.0,8.0,8,65.0,10,20.0,659010,胡杨河市,84.78410368,44.84121023
57.0,64.0,12753.0,276.0,344,285.0,621,2208.0,653100,喀什地区,77.18565366,38.12784647
1.0,2.0,725.0,19.0,6,8.0,90,443.0,659008,可克达拉市,80.68478349,43.91619011
9.0,97.0,2991.0,237.0,111,34.0,239,3089.0,650200,克拉玛依市,85.20177411,45.49257577
7.0,18.0,2633.0,74.0,113,128.0,154,2733.0,653000,克孜勒苏柯尔克孜自治州,75.94469535,39.65549562
1.0,1.0,244.0,7.0,1,7.0,17,145.0,659009,昆玉市,79.02057264,37.47438194
8.0,10.0,887.0,20.0,58,24.0,135,822.0,659001,石河子市,86.03558277,44.30553786
2.0,2.0,381.0,8.0,4,6.0,78,72.0,659007,双河市,82.35995107,44.87414296
23.0,57.0,5983.0,360.0,187,311.0,554,1418.0,654200,塔城地区,84.79133863,45.64115399
2.0,1e-06,418.0,1e-06,12,4.0,39,73.0,659006,铁门关市,85.63722958,41.79844611
1.0,5.0,254.0,6.0,3,28.0,8,2.0,659003,图木舒克市,79.16129407,39.86972663
66.0,40.0,3163.0,759.0,183,63.0,263,1037.0,650400,吐鲁番市,89.82962783,42.38781724
335.0,90.0,10066.0,1319.0,383,394.0,832,17587.0,650100,乌鲁木齐市,87.78095236,43.73150711
1e-06,1.0,216.0,1e-06,6,14.0,20,200.0,659004,五家渠市,87.55452236,44.36074215
30.0,67.0,10250.0,655.0,181,178.0,790,11131.0,654000,伊犁哈萨克自治州,82.12384007,43.44638579
38.0,57.0,5641.0,1e-06,553,222.0,252,699.0,530500,保山市,98.97171094,24.97631107
63.0,131.0,5551.0,1004.0,109,563.0,451,1044.0,532300,楚雄彝族自治州,101.5680903,25.35205656
198.0,178.0,14472.0,497.0,2761,1517.0,708,1199.0,532900,大理白族自治州,100.0391885,25.72801376
23.0,58.0,12214.0,1e-06,166,284.0,617,1609.0,533100,德宏傣族景颇族自治州,98.0849017,24.55904175
82.0,41.0,2971.0,1e-06,888,429.0,258,284.0,533400,迪庆藏族自治州,99.43991782,27.95674408
146.0,105.0,8245.0,638.0,531,692.0,1699,601.0,532500,红河哈尼族彝族自治州,103.0350178,23.43992745
713.0,309.0,21812.0,2662.0,2137,608.0,1953,3365.0,530100,昆明市,102.8727812,25.38683915
175.0,74.0,4876.0,52.0,840,332.0,535,598.0,530700,丽江市,100.523957,26.94064927
20.0,91.0,4491.0,23.0,52,253.0,476,1068.0,530900,临沧市,99.67293182,23.93912954
12.0,7.0,1002.0,1e-06,60,164.0,236,65.0,533300,怒江傈僳族自治州,98.86955743,26.95909062
25.0,109.0,6051.0,1e-06,203,363.0,1215,712.0,530800,普洱市,100.7202111,23.18638245
48.0,199.0,8812.0,932.0,141,616.0,1599,646.0,530300,曲靖市,103.9377706,25.7037554
20.0,81.0,6379.0,201.0,83,1201.0,965,860.0,532600,文山壮族苗族自治州,104.7136043,23.68968811
36.0,88.0,5683.0,1e-06,255,324.0,670,2945.0,532800,西双版纳傣族自治州,100.9428653,21.93173858
32.0,143.0,7108.0,409.0,179,451.0,672,1468.0,530400,玉溪市,102.2020078,24.13966474
36.0,124.0,9884.0,355.0,60,612.0,1384,1001.0,530600,昭通市,104.0020299,27.65344012
4132.0,681.0,62412.0,2760.0,4647,4620.0,11925,42905.0,330100,杭州市,119.4708146,29.89986219
82.0,84.0,8980.0,375.0,235,117.0,1026,3283.0,330500,湖州市,119.8687764,30.74481198
202.0,114.0,17661.0,302.0,162,172.0,1116,4497.0,330400,嘉兴市,120.7790269,30.62192563
248.0,184.0,21592.0,732.0,418,1026.0,2340,13149.0,330700,金华市,119.9522159,29.11710724
34.0,59.0,10128.0,552.0,232,1011.0,1590,1038.0,331100,丽水市,119.5120275,28.19927708
384.0,345.0,27372.0,683.0,1139,958.0,2496,7392.0,330200,宁波市,121.4789837,29.73047805
108.0,485.0,35063.0,274.0,466,10260.0,5067,21691.0,330800,衢州市,118.6745398,28.93436702
73.0,114.0,12814.0,298.0,143,388.0,827,2051.0,330600,绍兴市,120.6365604,29.7346077
72.0,195.0,18855.0,104.0,238,738.0,1703,6507.0,331000,台州市,121.1372207,28.75727043
83.0,235.0,28585.0,591.0,134,381.0,1360,5089.0,330300,温州市,120.4644063,27.89566818
39.0,143.0,4075.0,1e-06,164,136.0,1656,2424.0,330900,舟山市,122.1820674,30.1180369
1025.0,1401.0,78704.0,5248.0,1389,2844.0,10825,16292.0,500000,重庆市,107.874446,30.05717028
