transport,traffic,roads,railway,poi,places,landuse,building,city_code,city,longitude,latitude
33.0,29.0,3002.0,119.0,102.0,141.0,446.0,1071.0,231100,黑河市,126.9860745,49.2630959
164.0,24.0,14505.0,373.0,696.0,423.0,3795.0,4832.0,230300,鸡西市,132.285896,45.62897775
40.0,11.0,6440.0,262.0,58.0,392.0,851.0,4189.0,230800,佳木斯市,132.1828962,47.23461551
111.0,11.0,8858.0,863.0,205.0,411.0,2175.0,942.0,231000,牡丹江市,129.8890999,44.59628918
13.0,28.0,1401.0,65.0,32.0,87.0,201.0,752.0,230900,七台河市,130.9359208,45.87901406
47.0,24.0,2843.0,280.0,24.0,263.0,255.0,150.0,230200,齐齐哈尔市,124.5456096,47.69965019
11.0,6.0,2437.0,85.0,9.0,269.0,361.0,69.0,230500,双鸭山市,132.6111707,46.71508255
21.0,9.0,952.0,85.0,5.0,62.0,122.0,9.0,231200,绥化市,126.6459385,46.89375533
36.0,3.0,1512.0,172.0,1e-06,89.0,141.0,9.0,230700,伊春市,129.2123818,47.81302224
27.0,1e-06,809.0,73.0,5.0,33.0,44.0,35.0,420700,鄂州市,114.7542313,30.32898334
19.0,27.0,3486.0,210.0,89.0,692.0,771.0,112.0,422800,恩施土家族苗族自治州,109.5494179,30.1915182
21.0,82.0,4948.0,239.0,56.0,279.0,292.0,238.0,421100,黄冈市,115.3397434,30.7160935
20.0,3.0,1261.0,110.0,7.0,65.0,93.0,12.0,420200,黄石市,115.0247617,29.92757327
7.0,34.0,1761.0,119.0,33.0,114.0,293.0,158.0,420800,荆门市,112.6086664,31.07051949
74.0,25.0,3157.0,64.0,40.0,119.0,144.0,332.0,421000,荆州市,112.5696191,29.99684859
2.0,1e-06,397.0,9.0,5.0,19.0,6.0,1e-06,429005,潜江市,112.7567307,30.33911988
2.0,7.0,295.0,1e-06,21.0,24.0,28.0,21.0,429021,神农架林区,110.4755126,31.59150052
19.0,53.0,5463.0,610.0,49.0,252.0,353.0,750.0,420300,十堰市,110.4412744,32.45660458
8.0,33.0,1698.0,206.0,11.0,69.0,91.0,51.0,421300,随州市,113.4243021,31.82908064
3.0,2.0,375.0,5.0,2.0,28.0,78.0,3.0,429006,天门市,113.1114688,30.6452306
1324.0,171.0,21083.0,2434.0,1205.0,224.0,2891.0,19756.0,420100,武汉市,114.3428771,30.62404986
1.0,1e-06,620.0,1.0,1.0,20.0,8.0,33.0,429004,仙桃市,113.3757194,30.28989812
11.0,15.0,2039.0,96.0,8.0,134.0,36.0,48.0,421200,咸宁市,114.1753416,29.62403688
15.0,77.0,3883.0,1078.0,18.0,185.0,519.0,216.0,420600,襄阳市,111.9366605,31.93192027
16.0,48.0,3317.0,200.0,42.0,225.0,472.0,1153.0,420900,孝感市,113.8790061,31.11818753
44.0,79.0,5151.0,469.0,231.0,288.0,302.0,1478.0,420500,宜昌市,111.1352804,30.74743374
10.0,88.0,5425.0,348.0,53.0,310.0,280.0,229.0,430700,常德市,111.5196482,29.29994992
20.0,61.0,4594.0,256.0,31.0,525.0,443.0,181.0,431000,郴州市,113.1363485,25.81447244
30.0,71.0,6024.0,412.0,44.0,296.0,366.0,271.0,430400,衡阳市,112.574186,26.79428249
28.0,83.0,5534.0,945.0,24.0,874.0,411.0,349.0,431200,怀化市,110.0751271,27.54817525
6.0,46.0,3104.0,341.0,10.0,248.0,232.0,243.0,431300,娄底市,111.6131102,27.73901201
14.0,139.0,5744.0,144.0,29.0,478.0,835.0,381.0,430500,邵阳市,110.8744666,26.91332644
16.0,44.0,2702.0,287.0,174.0,178.0,586.0,1928.0,430300,湘潭市,112.6029037,27.73160662
18.0,59.0,2626.0,91.0,83.0,614.0,280.0,47.0,433100,湘西土家族苗族自治州,109.7270331,28.69487233
11.0,9.0,5869.0,325.0,46.0,388.0,170.0,3224.0,430900,益阳市,111.9513217,28.57523162
11.0,56.0,4196.0,139.0,21.0,339.0,342.0,158.0,431100,永州市,111.7293638,25.77353031
27.0,169.0,6022.0,343.0,43.0,277.0,1970.0,23289.0,430600,岳阳市,113.2543192,29.06636126
176.0,18.0,2204.0,192.0,362.0,249.0,199.0,140.0,430800,张家界市,110.5266391,29.39245758
168.0,158.0,14278.0,1314.0,812.0,245.0,7450.0,28550.0,430100,长沙市,113.1529965,28.22714474
48.0,46.0,5095.0,1012.0,23.0,257.0,332.0,757.0,430200,株洲市,113.5173744,27.11883783
21.0,9.0,2382.0,48.0,3.0,86.0,143.0,74.0,220800,白城市,123.0118092,45.34651468
29.0,5.0,1703.0,139.0,21.0,192.0,278.0,90.0,220600,白山市,127.2852846,42.0696094
61.0,30.0,16600.0,413.0,151.0,5948.0,676.0,1493.0,220200,吉林市,126.8432804,43.57963456
8.0,8.0,852.0,56.0,6.0,52.0,72.0,243.0,220400,辽源市,125.3054884,42.81082408
12.0,6.0,1767.0,179.0,17.0,186.0,803.0,68.0,220300,四平市,124.3840929,43.48353182
23.0,6.0,1586.0,49.0,5.0,40.0,155.0,336.0,220700,松原市,124.4768265,44.80129882
30.0,13.0,2118.0,205.0,18.0,134.0,386.0,220.0,220500,通化市,125.9491578,41.95618238
54.0,15.0,4441.0,278.0,181.0,351.0,1069.0,1135.0,222400,延边朝鲜族自治州,129.1237276,43.14200003
155.0,209.0,12968.0,839.0,383.0,81.0,1721.0,4208.0,220100,长春市,125.5838918,44.28310973
389.0,92.0,10928.0,318.0,91.0,350.0,2972.0,13713.0,320400,常州市,119.6365424,31.62492091
35.0,24.0,6106.0,216.0,167.0,119.0,313.0,4109.0,320800,淮安市,118.9648612,33.35176089
11.0,28.0,5243.0,78.0,17.0,51.0,118.0,1722.0,320700,连云港市,119.1397466,34.53595327
1658.0,309.0,21940.0,1873.0,1668.0,235.0,2071.0,12572.0,320100,南京市,118.8427656,31.92759114
3858.0,282.0,22757.0,153.0,1092.0,641.0,5263.0,41773.0,320600,南通市,121.0443682,32.18304405
1008.0,178.0,32787.0,516.0,1077.0,390.0,3490.0,28802.0,320500,苏州市,120.6558596,31.38349196
7.0,24.0,5174.0,255.0,98.0,98.0,415.0,3015.0,321300,宿迁市,118.5201908,33.78423854
5.0,76.0,18300.0,134.0,136.0,114.0,1548.0,17375.0,321200,泰州市,120.0563571,32.57097365
159.0,121.0,19997.0,404.0,421.0,72.0,1008.0,17294.0,320200,无锡市,120.0756925,31.52400065
67.0,44.0,5842.0,302.0,199.0,53.0,369.0,1727.0,320300,徐州市,117.5174133,34.35531783
51.0,52.0,10109.0,134.0,17.0,89.0,475.0,6382.0,320900,盐城市,120.1948612,33.51415001
41.0,40.0,14698.0,55.0,83.0,96.0,1644.0,22571.0,321000,扬州市,119.474472,32.73729539
122.0,51.0,9469.0,736.0,429.0,144.0,807.0,57587.0,321100,镇江市,119.4529224,32.01570779
24.0,29.0,2276.0,256.0,147.0,475.0,95.0,66.0,361000,抚州市,116.4341292,27.51015051
138.0,38.0,10172.0,480.0,170.0,595.0,698.0,1137.0,360700,赣州市,115.2730355,25.7088547
43.0,14.0,2841.0,153.0,175.0,498.0,98.0,183.0,360800,吉安市,114.8246394,26.97340935
20.0,13.0,2137.0,122.0,36.0,157.0,36.0,109.0,360200,景德镇市,117.2699557,29.30728248
60.0,51.0,4654.0,415.0,441.0,486.0,14762.0,1100.0,360400,九江市,115.4517472,29.32196637
2378.0,125.0,13510.0,1291.0,1805.0,4535.0,5005.0,12406.0,360100,南昌市,116.0185878,28.64979404
11.0,4.0,908.0,126.0,57.0,92.0,12.0,57.0,360300,萍乡市,113.9027421,27.51265333
113.0,102.0,7658.0,477.0,415.0,4362.0,172.0,1914.0,361100,上饶市,117.4721679,28.77294759
9.0,2.0,767.0,56.0,10.0,72.0,73.0,37.0,360500,新余市,114.852229,27.84531515
29.0,16.0,3419.0,166.0,123.0,525.0,2472.0,70.0,360900,宜春市,114.9725719,28.30613949
22.0,5.0,976.0,140.0,64.0,141.0,18.0,17.0,360600,鹰潭市,117.1074392,28.22465069
22.0,5.0,2129.0,227.0,18.0,131.0,58.0,260.0,210300,鞍山市,123.0126017,40.71323795
27.0,4.0,1283.0,177.0,33.0,218.0,81.0,46.0,210500,本溪市,124.56838,41.22883231
34.0,10.0,1763.0,133.0,28.0,173.0,53.0,71.0,211300,朝阳市,120.0144171,41.51088259
283.0,95.0,12692.0,1318.0,582.0,673.0,1178.0,23078.0,210200,大连市,122.1919051,39.58477196
46.0,15.0,3237.0,419.0,52.0,204.0,157.0,502.0,210600,丹东市,124.3973917,40.54000529
9.0,10.0,1876.0,86.0,54.0,229.0,26.0,216.0,210400,抚顺市,124.6558999,41.83380977
13.0,21.0,1282.0,139.0,33.0,149.0,62.0,153.0,210900,阜新市,121.9551668,42.27925639
28.0,25.0,2234.0,337.0,82.0,175.0,232.0,242.0,211400,葫芦岛市,120.2048675,40.61720784
29.0,11.0,1761.0,176.0,117.0,139.0,226.0,151.0,210700,锦州市,121.612428,41.45877975
10.0,9.0,1471.0,138.0,22.0,92.0,91.0,300.0,211000,辽阳市,123.2457009,41.18178354
6.0,9.0,1341.0,163.0,17.0,44.0,333.0,182.0,211100,盘锦市,121.9940316,41.06596229
188.0,61.0,11183.0,1627.0,545.0,226.0,506.0,3170.0,210100,沈阳市,123.1376608,42.09432213
16.0,17.0,1618.0,130.0,23.0,172.0,88.0,292.0,211200,铁岭市,124.1706602,42.64387946
7.0,9.0,1671.0,92.0,46.0,94.0,318.0,104.0,210800,营口市,122.4511902,40.38894659
15.0,79.0,5149.0,607.0,357.0,58.0,866.0,1871.0,152900,阿拉善盟,102.4489644,40.49706802
33.0,21.0,5330.0,509.0,106.0,76.0,382.0,497.0,150800,巴彦淖尔市,107.5697088,41.44571973
38.0,28.0,7841.0,812.0,120.0,111.0,557.0,2733.0,150200,包头市,110.2604084,41.54929817
65.0,15.0,11778.0,520.0,110.0,494.0,1279.0,2887.0,150400,赤峰市,118.8709506,43.22042011
113.0,52.0,8861.0,1573.0,176.0,113.0,912.0,1776.0,150600,鄂尔多斯市,108.6284617,39.41184161
41.0,29.0,7513.0,400.0,404.0,116.0,602.0,2515.0,150100,呼和浩特市,111.4979894,40.59109042
110.0,47.0,7571.0,674.0,313.0,259.0,654.0,9814.0,150700,呼伦贝尔市,121.196017,49.66148768
47.0,12.0,8826.0,251.0,23.0,188.0,545.0,1164.0,150500,通辽市,121.5699327,43.81587159
9.0,80.0,2480.0,403.0,140.0,17.0,733.0,1640.0,150300,乌海市,106.8697033,39.42534191
42.0,17.0,9240.0,677.0,377.0,295.0,474.0,1909.0,150900,乌兰察布市,112.4430445,41.68253941
52.0,27.0,4048.0,527.0,245.0,162.0,354.0,2266.0,152500,锡林郭勒盟,115.4835227,44.1929266
32.0,9.0,2106.0,203.0,55.0,185.0,158.0,369.0,152200,兴安盟,121.3364372,46.22525709
10.0,88.0,3083.0,147.0,49.0,325.0,333.0,148.0,640400,固原市,106.180721,35.91474713
8.0,21.0,1113.0,120.0,57.0,54.0,282.0,1759.0,640200,石嘴山市,106.5124476,39.00628937
19.0,22.0,4922.0,262.0,614.0,134.0,186.0,4254.0,640300,吴忠市,106.527135,37.46237905
59.0,32.0,4117.0,311.0,215.0,75.0,171.0,3993.0,640100,银川市,106.343573,38.28572327
16.0,20.0,2116.0,298.0,83.0,184.0,149.0,314.0,640500,中卫市,105.5013166,37.01284548
1e-06,9.0,2568.0,1e-06,74.0,147.0,304.0,1782.0,632600,果洛藏族自治州,99.42016633,34.11641147
12.0,6.0,1574.0,271.0,69.0,80.0,498.0,337.0,632200,海北藏族自治州,100.3035137,37.75825597
14.0,38.0,3446.0,197.0,63.0,351.0,472.0,362.0,630200,海东市,102.3435064,36.33208032
1.0,16.0,2308.0,1e-06,68.0,228.0,374.0,929.0,632500,海南藏族自治州,100.2567706,35.90029003
79.0,14.0,4305.0,1287.0,415.0,154.0,510.0,6311.0,632800,海西蒙古族藏族自治州,94.53120673,36.71257669
4.0,5.0,1343.0,1e-06,70.0,183.0,343.0,167.0,632300,黄南藏族自治州,101.6291753,35.02222884
77.0,21.0,3698.0,402.0,160.0,113.0,416.0,1243.0,630100,西宁市,101.4368998,36.82579654
5.0,3.0,4392.0,322.0,177.0,377.0,763.0,1075.0,632700,玉树藏族自治州,94.32138256,34.21110429
5.0,16.0,3020.0,77.0,4.0,74.0,269.0,289.0,371600,滨州市,117.8411749,37.53939145
12.0,17.0,3324.0,234.0,7.0,64.0,250.0,180.0,371400,德州市,116.6472134,37.24829922
4.0,22.0,3263.0,58.0,38.0,36.0,317.0,1292.0,370500,东营市,118.6350224,37.63988761
41.0,115.0,6803.0,147.0,260.0,292.0,1463.0,2469.0,371700,菏泽市,115.6927151,35.15104507
1070.0,342.0,16170.0,1052.0,781.0,676.0,2930.0,5742.0,370100,济南市,117.2154615,36.63697278
123.0,36.0,5685.0,408.0,89.0,399.0,1723.0,199.0,370800,济宁市,116.7355628,35.36937488
