transport,traffic,roads,railway,poi,places,landuse,building,city_code,city,longitude,latitude
3.0,20.0,1940.0,68.0,3.0,1476.0,77.0,33.0,445200,揭阳市,116.1197969,23.33613639
3.0,20.0,1007.0,19.0,29.0,2546.0,63.0,100.0,440900,茂名市,110.9534848,22.01009072
14.0,33.0,3479.0,148.0,6.0,2383.0,52.0,84.0,441400,梅州市,116.0794106,24.20307298
75.0,57.0,7169.0,257.0,116.0,1889.0,1471.0,324.0,441800,清远市,112.8749874,24.31430554
10.0,10.0,1945.0,48.0,60.0,590.0,68.0,248.0,440500,汕头市,116.5955695,23.33031228
3.0,25.0,1207.0,69.0,1.0,920.0,76.0,88.0,441500,汕尾市,115.5889047,22.875304
17.0,18.0,1839.0,249.0,15.0,1511.0,109.0,38.0,440200,韶关市,113.7745134,24.82036632
565.0,258.0,24003.0,656.0,820.0,234.0,1404.0,7537.0,440300,深圳市,114.1371684,22.64531697
11.0,49.0,2068.0,50.0,22.0,1310.0,96.0,65.0,441700,阳江市,111.7745686,22.02781209
6.0,9.0,740.0,42.0,16.0,1053.0,9.0,3.0,445300,云浮市,111.7936589,22.81603286
20.0,67.0,4540.0,151.0,26.0,3473.0,110.0,633.0,440800,湛江市,110.1649401,21.07534974
50.0,28.0,2805.0,166.0,35.0,1995.0,298.0,145.0,441200,肇庆市,112.2053303,23.53770546
358.0,31.0,8690.0,44.0,130.0,622.0,654.0,10397.0,442000,中山市,113.393566,22.51990101
2612.0,116.0,6764.0,29.0,245.0,262.0,857.0,1822.0,440400,珠海市,113.3622223,22.15191816
10.0,27.0,1404.0,201.0,6.0,363.0,305.0,38.0,451000,百色市,106.2877601,23.98527037
13.0,4.0,1124.0,42.0,55.0,34.0,35.0,169.0,450500,北海市,109.3376846,21.66203636
12.0,7.0,1032.0,20.0,12.0,167.0,167.0,16.0,451400,崇左市,107.2738385,22.50297143
2.0,4.0,445.0,1e-06,2.0,14.0,56.0,2.0,450600,防城港市,108.0128443,21.87172979
3.0,12.0,768.0,62.0,5.0,318.0,32.0,20.0,450800,贵港市,109.9984528,23.30907478
259.0,100.0,6975.0,305.0,481.0,513.0,1105.0,877.0,450300,桂林市,110.5132367,25.35528295
2.0,11.0,878.0,28.0,12.0,226.0,97.0,25.0,451200,河池市,107.841961,24.64294762
2.0,2.0,281.0,6.0,3.0,78.0,12.0,7.0,451100,贺州市,111.3608713,24.35975362
2.0,32.0,1043.0,48.0,6.0,753.0,124.0,37.0,451300,来宾市,109.4121719,23.85392639
18.0,51.0,2725.0,336.0,18.0,383.0,289.0,678.0,450200,柳州市,109.3708449,24.94742713
53.0,47.0,2853.0,492.0,51.0,606.0,134.0,84.0,450100,南宁市,108.4636676,23.05718804
4.0,36.0,1390.0,312.0,13.0,305.0,69.0,219.0,450700,钦州市,109.0157732,22.17366078
2.0,7.0,433.0,123.0,3.0,53.0,69.0,21.0,450400,梧州市,110.9904289,23.48093816
15.0,3.0,974.0,19.0,7.0,127.0,17.0,26.0,450900,玉林市,110.1823954,22.44219175
45.0,2.0,728.0,33.0,17.0,77.0,63.0,3.0,520400,安顺市,105.9493348,25.99552444
16.0,7.0,1427.0,220.0,14.0,134.0,103.0,9.0,520500,毕节市,105.2146574,27.06746399
37.0,15.0,3741.0,474.0,45.0,54.0,96.0,109.0,520100,贵阳市,106.7069334,26.84251645
28.0,6.0,1717.0,823.0,6.0,69.0,173.0,116.0,520200,六盘水市,104.8913314,26.13609994
14.0,5.0,1112.0,131.0,29.0,470.0,27.0,14.0,522600,黔东南苗族侗族自治州,108.5575013,26.50558057
12.0,9.0,1166.0,89.0,32.0,169.0,167.0,15.0,522700,黔南布依族苗族自治州,107.2502757,26.01382412
7.0,20.0,1888.0,144.0,9.0,212.0,401.0,18.0,522300,黔西南布依族苗族自治州,105.4641868,25.26539889
5.0,4.0,568.0,77.0,2.0,323.0,78.0,6.0,520600,铜仁市,108.5420469,27.97107267
69.0,25.0,4057.0,111.0,633.0,325.0,579.0,736.0,520300,遵义市,107.0853274,28.16883808
1e-06,14.0,225.0,1e-06,2.0,62.0,44.0,14.0,469025,白沙黎族自治县,109.3476773,19.21145365
1e-06,5.0,187.0,1e-06,2.0,12.0,20.0,6.0,469029,保亭黎族苗族自治县,109.646611,18.59140998
1.0,4.0,275.0,6.0,2.0,14.0,26.0,15.0,469026,昌江黎族自治县,108.9898588,19.22749548
2.0,9.0,529.0,7.0,4.0,39.0,60.0,21.0,469023,澄迈县,109.986141,19.70182656
3.0,12.0,942.0,18.0,9.0,74.0,214.0,112.0,460400,儋州市,109.3862008,19.58191678
1e-06,11.0,278.0,1e-06,2.0,29.0,30.0,10.0,469021,定安县,110.3086113,19.48500595
2.0,10.0,517.0,32.0,4.0,19.0,34.0,68.0,469007,东方市,108.8150292,18.99781225
59.0,32.0,2968.0,92.0,60.0,47.0,182.0,430.0,460100,海口市,110.4187058,19.85391516
3.0,20.0,382.0,14.0,4.0,24.0,17.0,13.0,469027,乐东黎族自治县,109.0256627,18.64142024
1.0,4.0,149.0,7.0,3.0,15.0,3.0,5.0,469024,临高县,109.7114152,19.81166656
3.0,12.0,1076.0,12.0,13.0,40.0,103.0,102.0,469028,陵水黎族自治县,109.9472495,18.55120847
2.0,18.0,360.0,14.0,2.0,17.0,29.0,14.0,469002,琼海市,110.4176137,19.21199099
1e-06,4.0,421.0,1e-06,3.0,28.0,72.0,114.0,469030,琼中黎族苗族自治县,109.8504045,19.03552648
1e-06,1e-06,142.0,1e-06,25.0,9.0,23.0,156.0,460300,三沙市,113.6749089,9.826371128
74.0,28.0,2275.0,54.0,249.0,32.0,121.0,6561.0,460200,三亚市,109.4176502,18.363836
1e-06,11.0,321.0,1e-06,6.0,26.0,37.0,99.0,469022,屯昌县,110.0515501,19.34385258
3.0,14.0,600.0,51.0,4.0,32.0,16.0,26.0,469006,万宁市,110.3202202,18.83201297
3.0,29.0,815.0,32.0,5.0,21.0,62.0,76.0,469005,文昌市,110.7843123,19.7491203
1e-06,3.0,230.0,1e-06,2.0,21.0,37.0,3.0,469001,五指山市,109.5077013,18.8257064
74.0,16.0,5298.0,445.0,147.0,96.0,239.0,2066.0,130600,保定市,115.1711311,39.0215841
38.0,11.0,3027.0,449.0,23.0,81.0,155.0,311.0,130900,沧州市,116.765643,38.26868205
68.0,25.0,3762.0,1194.0,378.0,317.0,451.0,404.0,130800,承德市,117.5470245,41.34722488
39.0,14.0,2791.0,364.0,16.0,77.0,152.0,96.0,130400,邯郸市,114.5429506,36.55244711
22.0,1.0,1271.0,111.0,3.0,38.0,118.0,41.0,131100,衡水市,115.8228812,37.76257514
30.0,8.0,3944.0,201.0,52.0,58.0,208.0,1538.0,131000,廊坊市,116.6282057,39.2593697
160.0,28.0,3629.0,376.0,547.0,34.0,547.0,6302.0,130300,秦皇岛市,119.1874201,40.0852429
38.0,25.0,4797.0,638.0,67.0,101.0,251.0,506.0,130100,石家庄市,114.4394938,38.13053735
59.0,27.0,5885.0,778.0,495.0,184.0,760.0,979.0,130200,唐山市,118.3323049,39.70886152
28.0,7.0,2604.0,196.0,47.0,86.0,229.0,317.0,130500,邢台市,114.8166568,37.2122495
36.0,30.0,4256.0,898.0,2111.0,225.0,216.0,412.0,130700,张家口市,115.0318418,40.86491896
17.0,13.0,2001.0,161.0,20.0,123.0,89.0,14.0,410500,安阳市,114.3535494,35.87703964
6.0,1.0,571.0,38.0,2.0,25.0,6.0,13.0,410600,鹤壁市,114.30933,35.72306663
5.0,1e-06,231.0,55.0,1.0,2.0,10.0,1e-06,419001,济源市,112.3924557,35.09959215
11.0,1.0,1205.0,187.0,6.0,19.0,30.0,95.0,410800,焦作市,113.1318127,35.11257246
17.0,8.0,1642.0,70.0,29.0,29.0,65.0,95.0,410200,开封市,114.5353871,34.60479893
210.0,297.0,8643.0,371.0,145.0,174.0,1447.0,19420.0,410300,洛阳市,112.03177,34.29236569
1.0,1e-06,226.0,4.0,1.0,38.0,1.0,1e-06,411100,漯河市,113.8996543,33.6556501
14.0,12.0,3820.0,327.0,67.0,95.0,91.0,203.0,411300,南阳市,112.2834582,33.04421864
3.0,13.0,1680.0,138.0,9.0,120.0,6.0,39.0,410400,平顶山市,113.0109485,33.79587441
4.0,1e-06,1074.0,85.0,38.0,13.0,58.0,53.0,410900,濮阳市,115.2816646,35.80874277
25.0,1.0,1067.0,389.0,1.0,36.0,54.0,1e-06,411200,三门峡市,111.1060472,34.36107505
6.0,4.0,1955.0,37.0,1e-06,45.0,30.0,127.0,411400,商丘市,115.6975978,34.2891748
13.0,4.0,2256.0,103.0,132.0,73.0,70.0,106.0,410700,新乡市,114.0894418,35.26381432
56.0,59.0,5507.0,307.0,311.0,155.0,427.0,1930.0,411500,信阳市,114.8835408,32.08132574
6.0,1.0,1464.0,86.0,15.0,29.0,40.0,73.0,411000,许昌市,113.7096892,34.07234436
72.0,62.0,8144.0,984.0,109.0,44.0,234.0,1670.0,410100,郑州市,113.4726362,34.6255035
1e-06,2.0,2123.0,90.0,11.0,53.0,34.0,49.0,411600,周口市,114.8776668,33.72195465
4.0,33.0,1888.0,38.0,50.0,50.0,36.0,82.0,411700,驻马店市,114.1507746,32.92334957
20.0,4.0,1704.0,22.0,8.0,65.0,54.0,275.0,230600,大庆市,124.6997901,46.34702605
22.0,2.0,853.0,69.0,10.0,39.0,83.0,352.0,232700,大兴安岭地区,124.2036058,52.32603701
92.0,87.0,6938.0,569.0,162.0,169.0,986.0,2801.0,230100,哈尔滨市,127.9576274,45.63734134
6.0,1.0,417.0,48.0,1e-06,86.0,73.0,233.0,230400,鹤岗市,130.8005037,47.63981162
31.0,23.0,2100.0,110.0,78.0,126.0,295.0,1045.0,231100,黑河市,126.9860745,49.2630959
25.0,5.0,2585.0,59.0,7.0,58.0,278.0,583.0,230300,鸡西市,132.285896,45.62897775
34.0,9.0,4587.0,185.0,40.0,236.0,522.0,4089.0,230800,佳木斯市,132.1828962,47.23461551
55.0,5.0,2271.0,294.0,89.0,163.0,280.0,131.0,231000,牡丹江市,129.8890999,44.59628918
7.0,1.0,296.0,28.0,1e-06,12.0,5.0,1.0,230900,七台河市,130.9359208,45.87901406
46.0,13.0,2200.0,134.0,14.0,219.0,241.0,18.0,230200,齐齐哈尔市,124.5456096,47.69965019
10.0,3.0,900.0,39.0,4.0,158.0,188.0,48.0,230500,双鸭山市,132.6111707,46.71508255
21.0,5.0,619.0,58.0,5.0,61.0,109.0,6.0,231200,绥化市,126.6459385,46.89375533
34.0,2.0,1193.0,103.0,1.0,85.0,79.0,8.0,230700,伊春市,129.2123818,47.81302224
24.0,1e-06,619.0,63.0,3.0,33.0,11.0,1.0,420700,鄂州市,114.7542313,30.32898334
11.0,3.0,954.0,42.0,11.0,236.0,40.0,9.0,422800,恩施土家族苗族自治州,109.5494179,30.1915182
14.0,24.0,2447.0,88.0,28.0,120.0,74.0,65.0,421100,黄冈市,115.3397434,30.7160935
19.0,3.0,1013.0,91.0,4.0,55.0,69.0,7.0,420200,黄石市,115.0247617,29.92757327
6.0,9.0,740.0,65.0,3.0,59.0,17.0,118.0,420800,荆门市,112.6086664,31.07051949
71.0,19.0,1941.0,37.0,29.0,83.0,98.0,315.0,421000,荆州市,112.5696191,29.99684859
2.0,1e-06,210.0,8.0,5.0,14.0,1.0,1e-06,429005,潜江市,112.7567307,30.33911988
1e-06,1e-06,96.0,1e-06,1e-06,12.0,1.0,1e-06,429021,神农架林区,110.4755126,31.59150052
7.0,31.0,3054.0,577.0,27.0,109.0,122.0,39.0,420300,十堰市,110.4412744,32.45660458
8.0,10.0,835.0,159.0,5.0,37.0,10.0,13.0,421300,随州市,113.4243021,31.82908064
3.0,1e-06,102.0,4.0,1e-06,18.0,1e-06,1e-06,429006,天门市,113.1114688,30.6452306
1169.0,131.0,16947.0,1658.0,1029.0,204.0,1978.0,6964.0,420100,武汉市,114.3428771,30.62404986
1.0,1e-06,338.0,1e-06,1.0,16.0,2.0,33.0,429004,仙桃市,113.3757194,30.28989812
19.0,6.0,1471.0,65.0,2.0,131.0,10.0,11.0,421200,咸宁市,114.1753416,29.62403688
9.0,47.0,2765.0,341.0,7.0,87.0,274.0,67.0,420600,襄阳市,111.9366605,31.93192027
15.0,2.0,1756.0,95.0,18.0,67.0,31.0,677.0,420900,孝感市,113.8790061,31.11818753
31.0,51.0,3078.0,296.0,183.0,145.0,145.0,1406.0,420500,宜昌市,111.1352804,30.74743374
6.0,22.0,1598.0,65.0,4.0,71.0,34.0,68.0,430700,常德市,111.5196482,29.29994992
7.0,23.0,2019.0,143.0,6.0,215.0,190.0,100.0,431000,郴州市,113.1363485,25.81447244
23.0,53.0,3231.0,292.0,43.0,214.0,207.0,194.0,430400,衡阳市,112.574186,26.79428249
16.0,21.0,2476.0,519.0,3.0,185.0,84.0,29.0,431200,怀化市,110.0751271,27.54817525
5.0,6.0,1147.0,97.0,2.0,80.0,22.0,6.0,431300,娄底市,111.6131102,27.73901201
6.0,101.0,3898.0,84.0,10.0,397.0,367.0,194.0,430500,邵阳市,110.8744666,26.91332644
11.0,4.0,1401.0,163.0,29.0,16.0,31.0,196.0,430300,湘潭市,112.6029037,27.73160662
3.0,17.0,919.0,9.0,22.0,212.0,106.0,20.0,433100,湘西土家族苗族自治州,109.7270331,28.69487233
3.0,4.0,724.0,103.0,4.0,24.0,13.0,47.0,430900,益阳市,111.9513217,28.57523162
7.0,39.0,1885.0,95.0,12.0,227.0,122.0,70.0,431100,永州市,111.7293638,25.77353031
26.0,33.0,2730.0,175.0,31.0,121.0,218.0,822.0,430600,岳阳市,113.2543192,29.06636126
51.0,9.0,849.0,48.0,195.0,84.0,19.0,59.0,430800,张家界市,110.5266391,29.39245758
141.0,69.0,9152.0,521.0,500.0,63.0,548.0,3650.0,430100,长沙市,113.1529965,28.22714474
32.0,7.0,1871.0,173.0,5.0,76.0,26.0,151.0,430200,株洲市,113.5173744,27.11883783
22.0,9.0,2168.0,38.0,3.0,78.0,137.0,70.0,220800,白城市,123.0118092,45.34651468
29.0,4.0,1031.0,128.0,6.0,109.0,226.0,59.0,220600,白山市,127.2852846,42.0696094
61.0,28.0,15360.0,384.0,128.0,5947.0,449.0,1314.0,220200,吉林市,126.8432804,43.57963456
8.0,7.0,672.0,57.0,5.0,20.0,47.0,9.0,220400,辽源市,125.3054884,42.81082408
11.0,2.0,892.0,171.0,6.0,47.0,84.0,12.0,220300,四平市,124.3840929,43.48353182
22.0,1e-06,463.0,36.0,2.0,32.0,49.0,11.0,220700,松原市,124.4768265,44.80129882
30.0,10.0,1733.0,201.0,14.0,76.0,326.0,156.0,220500,通化市,125.9491578,41.95618238
46.0,12.0,3553.0,253.0,86.0,290.0,854.0,526.0,222400,延边朝鲜族自治州,129.1237276,43.14200003
112.0,124.0,8835.0,650.0,325.0,75.0,1147.0,2670.0,220100,长春市,125.5838918,44.28310973
347.0,55.0,8178.0,251.0,52.0,106.0,384.0,9795.0,320400,常州市,119.6365424,31.62492091
34.0,17.0,4856.0,216.0,164.0,104.0,261.0,2124.0,320800,淮安市,118.9648612,33.35176089
11.0,26.0,4581.0,47.0,7.0,48.0,65.0,232.0,320700,连云港市,119.1397466,34.53595327
1556.0,194.0,17625.0,1690.0,1128.0,201.0,1551.0,9698.0,320100,南京市,118.8427656,31.92759114
3729.0,229.0,19382.0,143.0,624.0,388.0,2590.0,23666.0,320600,南通市,121.0443682,32.18304405
183.0,46.0,23661.0,157.0,549.0,86.0,545.0,7485.0,320500,苏州市,120.6558596,31.38349196
5.0,12.0,3524.0,255.0,67.0,89.0,106.0,548.0,321300,宿迁市,118.5201908,33.78423854
5.0,63.0,16895.0,133.0,107.0,114.0,1218.0,12796.0,321200,泰州市,120.0563571,32.57097365
144.0,116.0,17453.0,303.0,340.0,65.0,739.0,15838.0,320200,无锡市,120.0756925,31.52400065
52.0,35.0,4440.0,268.0,152.0,35.0,235.0,613.0,320300,徐州市,117.5174133,34.35531783
11.0,29.0,8027.0,100.0,13.0,86.0,272.0,1281.0,320900,盐城市,120.1948612,33.51415001
39.0,27.0,12734.0,51.0,66.0,96.0,1053.0,16343.0,321000,扬州市,119.474472,32.73729539
116.0,15.0,5078.0,699.0,414.0,70.0,340.0,3924.0,321100,镇江市,119.4529224,32.01570779
23.0,26.0,1858.0,236.0,99.0,374.0,33.0,30.0,361000,抚州市,116.4341292,27.51015051
46.0,21.0,5418.0,354.0,15.0,514.0,80.0,263.0,360700,赣州市,115.2730355,25.7088547
36.0,10.0,1855.0,96.0,89.0,338.0,34.0,27.0,360800,吉安市,114.8246394,26.97340935
20.0,8.0,862.0,92.0,19.0,55.0,20.0,57.0,360200,景德镇市,117.2699557,29.30728248
41.0,37.0,3915.0,359.0,407.0,386.0,334.0,395.0,360400,九江市,115.4517472,29.32196637
2222.0,80.0,11338.0,1190.0,1025.0,3133.0,1508.0,7947.0,360100,南昌市,116.0185878,28.64979404
12.0,1.0,609.0,62.0,32.0,33.0,12.0,3.0,360300,萍乡市,113.9027421,27.51265333
25.0,25.0,3041.0,125.0,227.0,421.0,79.0,1731.0,361100,上饶市,117.4721679,28.77294759
10.0,1.0,634.0,55.0,3.0,31.0,65.0,35.0,360500,新余市,114.852229,27.84531515
30.0,15.0,2588.0,72.0,56.0,306.0,66.0,58.0,360900,宜春市,114.9725719,28.30613949
12.0,5.0,839.0,130.0,38.0,72.0,7.0,8.0,360600,鹰潭市,117.1074392,28.22465069
8.0,2.0,1581.0,194.0,2.0,131.0,46.0,223.0,210300,鞍山市,123.0126017,40.71323795
25.0,1.0,1085.0,169.0,14.0,197.0,72.0,13.0,210500,本溪市,124.56838,41.22883231
33.0,3.0,1526.0,119.0,25.0,161.0,43.0,10.0,211300,朝阳市,120.0144171,41.51088259
199.0,75.0,8484.0,1143.0,423.0,379.0,686.0,14978.0,210200,大连市,122.1919051,39.58477196
30.0,9.0,2672.0,275.0,30.0,160.0,136.0,139.0,210600,丹东市,124.3973917,40.54000529
12.0,4.0,1201.0,74.0,49.0,65.0,6.0,100.0,210400,抚顺市,124.6558999,41.83380977
12.0,19.0,1126.0,138.0,32.0,135.0,59.0,139.0,210900,阜新市,121.9551668,42.27925639
25.0,12.0,1863.0,274.0,72.0,173.0,160.0,140.0,211400,葫芦岛市,120.2048675,40.61720784
28.0,4.0,1445.0,158.0,112.0,133.0,230.0,101.0,210700,锦州市,121.612428,41.45877975
10.0,2.0,1111.0,78.0,11.0,65.0,35.0,169.0,211000,辽阳市,123.2457009,41.18178354
5.0,4.0,1027.0,47.0,14.0,43.0,259.0,57.0,211100,盘锦市,121.9940316,41.06596229
215.0,24.0,8283.0,707.0,435.0,196.0,213.0,1636.0,210100,沈阳市,123.1376608,42.09432213
16.0,7.0,1299.0,110.0,22.0,126.0,76.0,128.0,211200,铁岭市,124.1706602,42.64387946
7.0,5.0,1207.0,47.0,15.0,94.0,25.0,21.0,210800,营口市,122.4511902,40.38894659
14.0,64.0,4528.0,573.0,339.0,48.0,754.0,1698.0,152900,阿拉善盟,102.4489644,40.49706802
34.0,19.0,2265.0,496.0,93.0,41.0,277.0,224.0,150800,巴彦淖尔市,107.5697088,41.44571973
38.0,24.0,3870.0,730.0,63.0,94.0,389.0,1652.0,150200,包头市,110.2604084,41.54929817
65.0,9.0,2445.0,414.0,74.0,250.0,255.0,126.0,150400,赤峰市,118.8709506,43.22042011
93.0,28.0,6596.0,1347.0,142.0,42.0,789.0,869.0,150600,鄂尔多斯市,108.6284617,39.41184161
34.0,23.0,4121.0,319.0,351.0,113.0,170.0,474.0,150100,呼和浩特市,111.4979894,40.59109042
108.0,21.0,6781.0,600.0,222.0,171.0,612.0,3413.0,150700,呼伦贝尔市,121.196017,49.66148768
48.0,7.0,3373.0,216.0,22.0,106.0,115.0,111.0,150500,通辽市,121.5699327,43.81587159
9.0,77.0,2132.0,389.0,118.0,18.0,378.0,545.0,150300,乌海市,106.8697033,39.42534191
37.0,10.0,2644.0,454.0,342.0,72.0,190.0,191.0,150900,乌兰察布市,112.4430445,41.68253941
34.0,23.0,2650.0,462.0,169.0,77.0,281.0,1075.0,152500,锡林郭勒盟,115.4835227,44.1929266
28.0,4.0,1387.0,131.0,43.0,68.0,98.0,9.0,152200,兴安盟,121.3364372,46.22525709
6.0,26.0,950.0,48.0,20.0,50.0,138.0,46.0,640400,固原市,106.180721,35.91474713
8.0,18.0,982.0,103.0,60.0,27.0,148.0,1680.0,640200,石嘴山市,106.5124476,39.00628937
20.0,18.0,3736.0,221.0,607.0,90.0,126.0,3784.0,640300,吴忠市,106.527135,37.46237905
30.0,15.0,2884.0,245.0,244.0,30.0,101.0,2170.0,640100,银川市,106.343573,38.28572327
18.0,10.0,1023.0,213.0,61.0,45.0,24.0,237.0,640500,中卫市,105.5013166,37.01284548
1e-06,2.0,1567.0,1e-06,63.0,85.0,265.0,1404.0,632600,果洛藏族自治州,99.42016633,34.11641147
11.0,5.0,1343.0,197.0,52.0,75.0,475.0,268.0,632200,海北藏族自治州,100.3035137,37.75825597
10.0,27.0,2190.0,192.0,12.0,296.0,376.0,188.0,630200,海东市,102.3435064,36.33208032
1e-06,6.0,1602.0,1e-06,43.0,203.0,328.0,638.0,632500,海南藏族自治州,100.2567706,35.90029003
36.0,12.0,3681.0,1111.0,347.0,125.0,480.0,5796.0,632800,海西蒙古族藏族自治州,94.53120673,36.71257669
2.0,3.0,1021.0,1e-06,37.0,152.0,302.0,165.0,632300,黄南藏族自治州,101.6291753,35.02222884
32.0,19.0,2531.0,243.0,81.0,58.0,295.0,359.0,630100,西宁市,101.4368998,36.82579654
2.0,3.0,3859.0,308.0,145.0,289.0,752.0,914.0,632700,玉树藏族自治州,94.32138256,34.21110429
3.0,12.0,1765.0,50.0,1e-06,52.0,132.0,251.0,371600,滨州市,117.8411749,37.53939145
8.0,2.0,2027.0,126.0,4.0,48.0,76.0,108.0,371400,德州市,116.6472134,37.24829922
1.0,15.0,1982.0,44.0,26.0,26.0,126.0,881.0,370500,东营市,118.6350224,37.63988761
20.0,62.0,4433.0,125.0,83.0,123.0,423.0,1989.0,371700,菏泽市,115.6927151,35.15104507
34.0,30.0,6203.0,699.0,274.0,130.0,440.0,900.0,370100,济南市,117.2154615,36.63697278
115.0,16.0,3511.0,389.0,40.0,215.0,483.0,90.0,370800,济宁市,116.7355628,35.36937488
3.0,2.0,1420.0,96.0,9.0,25.0,76.0,96.0,371500,聊城市,115.88137,36.45840727
73.0,174.0,20153.0,911.0,146.0,1671.0,2465.0,2747.0,371300,临沂市,118.280571,35.30939882
