real_value,form_city_code,to_city_code
2.8780555555555565,230700,230400
1.016111111111111,230700,231100
0.7947222222222222,230700,230200
8.977222222222228,,650100
6.467222222222222,,650200
4.436111111111111,,
11.838055555555556,,659008
14.281944444444443,,654200
1.4236111111111116,,
2.0861111111111117,,
2.1100000000000003,,659001
0.07333333333333333,,652900
0.5527777777777776,,654300
1367.0691666666662,440600,441900
2342.897777777777,440600,442000
114.33250000000001,440600,445300
11631.804444444439,440600,440100
231.23638888888863,440600,441300
1832.4300000000003,440600,440700
705.7208333333326,440600,440300
223.7622222222222,440600,441800
31.61916666666667,440600,440800
1.6338888888888885,440600,
248.4074999999999,440600,440400
1756.2144444444436,440600,441200
43.94222222222222,440600,440900
4.3075,440600,450800
9.013055555555555,440600,441700
10.50222222222222,440600,440200
0.17083333333333334,440600,
4.781111111111112,230800,230900
2.2802777777777776,230800,230700
22.06805555555556,230800,230500
18.411666666666665,230800,230100
0.003333333333333334,230800,232700
0.5952777777777779,230800,230600
1.4363888888888885,230800,231000
1.5636111111111106,230800,231200
2.889722222222222,230800,230300
15.357777777777779,230800,230400
0.3327777777777779,230800,231100
0.5599999999999999,230800,230200
25.94555555555556,469029,460200
6.482222222222223,469029,469001
2.312222222222222,469029,460100
7.7075,469029,469028
482.46805555555557,130600,110000
73.13277777777782,130600,130200
105.2388888888889,130600,120000
361.36833333333345,130600,131000
107.27555555555554,130600,130700
10.419999999999996,130600,130800
279.05222222222216,130600,130900
434.9163888888892,130600,130100
11.00388888888888,130600,130300
114.38277777777778,130600,131100
49.32888888888889,130600,130500
52.92111111111112,130600,130400
8.183611111111112,530500,530900
17.30583333333333,530500,
34.57972222222222,530500,
6.155833333333335,530500,
12.661388888888887,530500,530100
0.06861111111111111,530500,
35.02555555555554,411500,411300
11.413055555555554,411500,411600
39.671388888888885,411500,410100
96.71861111111106,411500,411700
4.545833333333335,460400,469006
7.911666666666665,460400,460200
9.5175,460400,469007
13.042500000000004,460400,469024
2.7897222222222218,460400,469027
0.3980555555555556,460400,469022
11.28805555555556,460400,469026
42.58666666666665,460400,460100
9.373333333333335,460400,469023
3.573333333333334,460400,469030
3.6958333333333337,460400,469002
11.099722222222224,460400,469025
10.03138888888889,,653100
6.581388888888887,650200,650100
6.688888888888889,650200,
11.343333333333332,650200,654200
2.292222222222222,650200,
0.3586111111111111,650200,659001
2.0924999999999994,650200,654300
2.8744444444444452,341500,341600
423.87888888888875,341500,340100
45.12305555555556,341500,340800
0.731111111111111,341500,341700
42.86111111111111,341500,340400
11.238888888888889,341500,341100
6.071111111111111,341500,340200
49.309444444444445,341500,341200
0.20833333333333331,341500,340500
0.030277777777777782,341500,341000
38.1386111111111,520200,520400
76.85888888888886,520200,520500
34.918055555555554,520200,520100
5.667222222222223,520200,520300
2.2741666666666673,520200,520600
2.227777777777778,520200,
5.7022222222222245,520200,
33.03666666666666,520200,
42.09888888888889,620100,
1.5419444444444441,620100,620200
16.01388888888889,620100,620500
52.35361111111112,620100,621100
13.15777777777778,620100,620800
3.739166666666666,620100,621000
5.761111111111111,620100,620700
27.214999999999996,620100,620600
5.305833333333335,620100,
71.03861111111112,620100,620400
4.433888888888889,620100,620900
4.333055555555556,620100,620300
5.3933333333333335,620100,621200
0.3097222222222222,152200,150900
0.04111111111111111,152200,150200
9.86888888888889,152200,150700
0.8533333333333335,152200,150100
0.0011111111111111113,152200,150800
3.8177777777777764,152200,150400
13.345,152200,150500
0.014722222222222222,152200,150600
2.9266666666666663,152200,152500
0.9233333333333333,511000,511100
32.18305555555556,511000,511500
297.2408333333333,511000,510100
99.17722222222223,511000,510500
45.3111111111111,511000,511400
206.42,511000,510300
86.19555555555553,511000,512000
49.76249999999998,511000,500000
43.09305555555555,,510100
38.67666666666665,,510400
0.0325,,
12.773055555555555,,511800
11.17194444444444,150200,150900
2.306388888888888,150200,150300
0.13055555555555562,150200,152200
0.09944444444444452,150200,150700
45.29722222222222,150200,150100
26.68611111111112,150200,150800
0.7791666666666666,150200,150400
0.29972222222222233,150200,150500
50.87277777777777,150200,150600
1.0930555555555554,150200,152500
0.8330555555555555,150200,152900
329.1286111111111,110000,130600
51.44472222222224,110000,130200
338.1125,110000,120000
1536.9741666666662,110000,131000
77.91805555555553,110000,130700
46.193888888888885,110000,130800
36.81166666666667,110000,130900
22.27861111111111,110000,130100
13.349166666666667,110000,130300
17.839722222222225,110000,131100
8.270277777777775,110000,130500
19.23944444444444,110000,130400
5.043055555555553,659005,654300
33.60277777777777,450500,450100
2.7011111111111106,450500,451400
0.5644444444444444,450500,450300
27.049166666666654,450500,450900
0.545,450500,451000
0.5691666666666667,450500,450800
50.22222222222223,450500,450700
13.335555555555562,450500,450600
0.03972222222222222,420300,420500
9.543333333333333,420300,420100
45.030277777777776,420300,420600
55.97055555555556,320100,310000
2.8875,320100,341600
56.726666666666674,320100,320600
9.359722222222222,320100,340100
62.248888888888885,320100,321300
336.1083333333331,320100,320400
38.37250000000001,320100,320300
308.01416666666665,320100,321000
236.1477777777778,320100,320200
19.529722222222222,320100,330100
73.04555555555555,320100,321200
101.53722222222216,320100,320800
280.63805555555564,320100,341100
51.23444444444443,320100,320900
232.7722222222223,320100,320500
9.05583333333333,320100,320700
1018.310555555555,320100,321100
2.865,320100,341200
164.93722222222223,320100,340500
47.38888888888888,511300,511900
35.608333333333334,511300,510800
121.79444444444454,511300,511600
4.348888888888889,511300,510600
359.14444444444445,511300,510100
75.80333333333328,511300,510700
95.15333333333331,511300,511700
86.08777777777775,511300,510900
58.65361111111112,511300,500000
31.27333333333334,450100,450500
144.2888888888889,450100,451400
54.47166666666664,450100,451300
45.830000000000005,450100,450200
25.120277777777765,450100,450300
17.500000000000004,450100,450400
87.42722222222223,450100,451200
66.55861111111112,450100,450900
101.33500000000002,450100,451000
81.10944444444448,450100,450800
5.759444444444446,450100,451100
104.65361111111116,450100,450700
54.90027777777779,450100,450600
33.68305555555556,350700,350400
9.862777777777778,350700,350200
24.678055555555556,350700,350900
15.205277777777768,350700,350500
4.8405555555555555,350700,350600
58.465833333333336,350700,350100
5.642222222222221,350700,350300
4.655555555555556,350700,350800
108.74194444444444,360100,361100
174.1408333333334,360100,360400
44.56916666666666,360100,360800
267.10277777777793,360100,360900
106.42888888888888,360100,361000
17.26777777777778,360100,360500
30.45333333333332,360100,360200
10.972777777777777,360100,360300
25.328333333333344,360100,360700
23.144166666666663,360100,360600
397.61444444444453,320600,310000
46.5925,320600,320100
29.567499999999992,320600,320400
22.831944444444442,320600,321000
157.8652777777778,320600,320200
232.48861111111108,320600,321200
