,from_city_code,to_city_code,forecast,from_city_longitude,from_city_latitude,from_city_name,to_city_longitude,to_city_latitude,to_city_name
53,341700,330200,0.0032382288482040167,117.3641746,30.28325848,池州市,121.4789837,29.73047805,宁波市
54,341100,330200,0.001500051817856729,118.10233329999998,32.54422643,滁州市,121.4789837,29.73047805,宁波市
55,340100,330200,0.0013708863407373428,117.3550905,31.76262308,合肥市,121.4789837,29.73047805,宁波市
56,340500,330200,0.0026351171545684338,118.3652036,31.63860487,马鞍山市,121.4789837,29.73047805,宁波市
57,340700,330200,0.0023146942257881165,117.5556273,30.88462337,铜陵市,121.4789837,29.73047805,宁波市
58,340200,330200,0.0030734532047063112,118.1348385,31.16236504,芜湖市,121.4789837,29.73047805,宁波市
59,341800,330200,0.009848881512880325,118.8517787,30.68569806,宣城市,121.4789837,29.73047805,宁波市
60,320400,330200,0.009146560914814472,119.6365424,31.62492091,常州市,121.4789837,29.73047805,宁波市
61,320100,330200,0.003075747285038233,118.8427656,31.92759114,南京市,121.4789837,29.73047805,宁波市
62,320600,330200,0.013183257542550564,121.0443682,32.18304405,南通市,121.4789837,29.73047805,宁波市
63,320500,330200,0.024432189762592316,120.6558596,31.38349196,苏州市,121.4789837,29.73047805,宁波市
64,321200,330200,0.00415249727666378,120.0563571,32.57097365,泰州市,121.4789837,29.73047805,宁波市
65,320200,330200,0.013858226127922535,120.0756925,31.52400065,无锡市,121.4789837,29.73047805,宁波市
66,320900,330200,0.0029036516789346933,120.1948612,33.51415001,盐城市,121.4789837,29.73047805,宁波市
67,321000,330200,0.0025736954994499683,119.474472,32.73729539,扬州市,121.4789837,29.73047805,宁波市
68,321100,330200,0.004682515282183886,119.45292240000002,32.01570779,镇江市,121.4789837,29.73047805,宁波市
69,310000,330200,0.059156063944101334,121.4841515,31.21193692,上海市,121.4789837,29.73047805,宁波市
70,330100,330200,0.03823550418019295,119.4708146,29.89986219,杭州市,121.4789837,29.73047805,宁波市
71,330500,330200,0.02629496157169342,119.8687764,30.74481198,湖州市,121.4789837,29.73047805,宁波市
72,330400,330200,0.07864992320537567,120.7790269,30.62192563,嘉兴市,121.4789837,29.73047805,宁波市
73,330700,330200,0.08459538966417313,119.9522159,29.11710724,金华市,121.4789837,29.73047805,宁波市
74,330200,330200,9.96135327113734e-07,121.4789837,29.73047805,宁波市,121.4789837,29.73047805,宁波市
75,330600,330200,0.15654514729976654,120.6365604,29.7346077,绍兴市,121.4789837,29.73047805,宁波市
76,331000,330200,0.22474294900894165,121.1372207,28.75727043,台州市,121.4789837,29.73047805,宁波市
77,330900,330200,0.2762283682823181,122.1820674,30.1180369,舟山市,121.4789837,29.73047805,宁波市
78,340800,320200,0.008577237837016582,116.4859918,30.57552958,安庆市,120.0756925,31.52400065,无锡市
79,341700,320200,0.013059151358902454,117.3641746,30.28325848,池州市,120.0756925,31.52400065,无锡市
80,341100,320200,0.03028792329132557,118.10233329999998,32.54422643,滁州市,120.0756925,31.52400065,无锡市
81,340100,320200,0.0173804871737957,117.3550905,31.76262308,合肥市,120.0756925,31.52400065,无锡市
82,340500,320200,0.038882382214069366,118.3652036,31.63860487,马鞍山市,120.0756925,31.52400065,无锡市
83,340700,320200,0.01577705331146717,117.5556273,30.88462337,铜陵市,120.0756925,31.52400065,无锡市
84,340200,320200,0.028720567002892494,118.1348385,31.16236504,芜湖市,120.0756925,31.52400065,无锡市
85,341800,320200,0.052428483963012695,118.8517787,30.68569806,宣城市,120.0756925,31.52400065,无锡市
86,320400,320200,0.02087925188243389,119.6365424,31.62492091,常州市,120.0756925,31.52400065,无锡市
87,320100,320200,0.061460234224796295,118.8427656,31.92759114,南京市,120.0756925,31.52400065,无锡市
88,320600,320200,0.10906262695789337,121.0443682,32.18304405,南通市,120.0756925,31.52400065,无锡市
89,320500,320200,0.12353787571191788,120.6558596,31.38349196,苏州市,120.0756925,31.52400065,无锡市
90,321200,320200,0.08435821533203125,120.0563571,32.57097365,泰州市,120.0756925,31.52400065,无锡市
91,320200,320200,6.142940947029274e-07,120.0756925,31.52400065,无锡市,120.0756925,31.52400065,无锡市
92,320900,320200,0.048809610307216644,120.1948612,33.51415001,盐城市,120.0756925,31.52400065,无锡市
93,321000,320200,0.06039120629429817,119.474472,32.73729539,扬州市,120.0756925,31.52400065,无锡市
94,321100,320200,0.10695476830005646,119.45292240000002,32.01570779,镇江市,120.0756925,31.52400065,无锡市
95,310000,320200,0.08359776437282562,121.4841515,31.21193692,上海市,120.0756925,31.52400065,无锡市
96,330100,320200,0.04062426835298538,119.4708146,29.89986219,杭州市,120.0756925,31.52400065,无锡市
97,330500,320200,0.10014139115810394,119.8687764,30.74481198,湖州市,120.0756925,31.52400065,无锡市
98,330400,320200,0.0774199366569519,120.7790269,30.62192563,嘉兴市,120.0756925,31.52400065,无锡市
99,330700,320200,0.02038196288049221,119.9522159,29.11710724,金华市,120.0756925,31.52400065,无锡市
100,330200,320200,0.023972004652023315,121.4789837,29.73047805,宁波市,120.0756925,31.52400065,无锡市
101,330600,320200,0.030419904738664627,120.6365604,29.7346077,绍兴市,120.0756925,31.52400065,无锡市
102,331000,320200,0.013558650389313698,121.1372207,28.75727043,台州市,120.0756925,31.52400065,无锡市
103,330900,320200,0.028330542147159576,122.1820674,30.1180369,舟山市,120.0756925,31.52400065,无锡市
104,340800,321000,0.007063606288284063,116.4859918,30.57552958,安庆市,119.474472,32.73729539,扬州市
105,341700,321000,0.007065230049192905,117.3641746,30.28325848,池州市,119.474472,32.73729539,扬州市
106,341100,321000,0.09585889428853989,118.10233329999998,32.54422643,滁州市,119.474472,32.73729539,扬州市
107,340100,321000,0.02590653859078884,117.3550905,31.76262308,合肥市,119.474472,32.73729539,扬州市
108,340500,321000,0.038585882633924484,118.3652036,31.63860487,马鞍山市,119.474472,32.73729539,扬州市
109,340700,321000,0.011180487461388111,117.5556273,30.88462337,铜陵市,119.474472,32.73729539,扬州市
110,340200,321000,0.019202211871743202,118.1348385,31.16236504,芜湖市,119.474472,32.73729539,扬州市
111,341800,321000,0.015803102403879166,118.8517787,30.68569806,宣城市,119.474472,32.73729539,扬州市
112,320400,321000,0.06601042300462723,119.6365424,31.62492091,常州市,119.474472,32.73729539,扬州市
113,320100,321000,0.07450517266988754,118.8427656,31.92759114,南京市,119.474472,32.73729539,扬州市
114,320600,321000,0.06052837520837784,121.0443682,32.18304405,南通市,119.474472,32.73729539,扬州市
115,320500,321000,0.0279519222676754,120.6558596,31.38349196,苏州市,119.474472,32.73729539,扬州市
116,321200,321000,0.15978553891181946,120.0563571,32.57097365,泰州市,119.474472,32.73729539,扬州市
117,320200,321000,0.04747340828180313,120.0756925,31.52400065,无锡市,119.474472,32.73729539,扬州市
118,320900,321000,0.21345838904380798,120.1948612,33.51415001,盐城市,119.474472,32.73729539,扬州市
119,321000,321000,2.033507826126879e-06,119.474472,32.73729539,扬州市,119.474472,32.73729539,扬州市
120,321100,321000,0.10512460768222809,119.45292240000002,32.01570779,镇江市,119.474472,32.73729539,扬州市
121,310000,321000,0.01705087535083294,121.4841515,31.21193692,上海市,119.474472,32.73729539,扬州市
122,330100,321000,0.007372025400400162,119.4708146,29.89986219,杭州市,119.474472,32.73729539,扬州市
123,330500,321000,0.0161671731621027,119.8687764,30.74481198,湖州市,119.474472,32.73729539,扬州市
124,330400,321000,0.010790703818202019,120.7790269,30.62192563,嘉兴市,119.474472,32.73729539,扬州市
125,330700,321000,0.0033263599034398794,119.9522159,29.11710724,金华市,119.474472,32.73729539,扬州市
126,330200,321000,0.003522969549521804,121.4789837,29.73047805,宁波市,119.474472,32.73729539,扬州市
127,330600,321000,0.004331708885729313,120.6365604,29.7346077,绍兴市,119.474472,32.73729539,扬州市
128,331000,321000,0.0020156337413936853,121.1372207,28.75727043,台州市,119.474472,32.73729539,扬州市
129,330900,321000,0.004850876983255148,122.1820674,30.1180369,舟山市,119.474472,32.73729539,扬州市
130,340800,340100,0.1257513016462326,116.4859918,30.57552958,安庆市,117.3550905,31.76262308,合肥市
131,341700,340100,0.07292840629816055,117.3641746,30.28325848,池州市,117.3550905,31.76262308,合肥市
132,341100,340100,0.12584002315998077,118.10233329999998,32.54422643,滁州市,117.3550905,31.76262308,合肥市
133,340100,340100,7.954065495141549e-07,117.3550905,31.76262308,合肥市,117.3550905,31.76262308,合肥市
134,340500,340100,0.09180601686239243,118.3652036,31.63860487,马鞍山市,117.3550905,31.76262308,合肥市
135,340700,340100,0.11806393414735794,117.5556273,30.88462337,铜陵市,117.3550905,31.76262308,合肥市
136,340200,340100,0.09369317442178726,118.1348385,31.16236504,芜湖市,117.3550905,31.76262308,合肥市
137,341800,340100,0.03193141147494316,118.8517787,30.68569806,宣城市,117.3550905,31.76262308,合肥市
138,320400,340100,0.01987931691110134,119.6365424,31.62492091,常州市,117.3550905,31.76262308,合肥市
139,320100,340100,0.04959855601191521,118.8427656,31.92759114,南京市,117.3550905,31.76262308,合肥市
140,320600,340100,0.004905719310045242,121.0443682,32.18304405,南通市,117.3550905,31.76262308,合肥市
141,320500,340100,0.0052170343697071075,120.6558596,31.38349196,苏州市,117.3550905,31.76262308,合肥市
142,321200,340100,0.010891842655837536,120.0563571,32.57097365,泰州市,117.3550905,31.76262308,合肥市
143,320200,340100,0.010795839130878448,120.0756925,31.52400065,无锡市,117.3550905,31.76262308,合肥市
144,320900,340100,0.011775272898375988,120.1948612,33.51415001,盐城市,117.3550905,31.76262308,合肥市
145,321000,340100,0.02039402350783348,119.474472,32.73729539,扬州市,117.3550905,31.76262308,合肥市
146,321100,340100,0.02275722660124302,119.45292240000002,32.01570779,镇江市,117.3550905,31.76262308,合肥市
147,310000,340100,0.0027280859649181366,121.4841515,31.21193692,上海市,117.3550905,31.76262308,合肥市
148,330100,340100,0.010677666403353214,119.4708146,29.89986219,杭州市,117.3550905,31.76262308,合肥市
149,330500,340100,0.009842786937952042,119.8687764,30.74481198,湖州市,117.3550905,31.76262308,合肥市
150,330400,340100,0.0037039208691567183,120.7790269,30.62192563,嘉兴市,117.3550905,31.76262308,合肥市
151,330700,340100,0.004394449759274721,119.9522159,29.11710724,金华市,117.3550905,31.76262308,合肥市
152,330200,340100,0.0014732115669175982,121.4789837,29.73047805,宁波市,117.3550905,31.76262308,合肥市
153,330600,340100,0.0028384265024214983,120.6365604,29.7346077,绍兴市,117.3550905,31.76262308,合肥市
154,331000,340100,0.0015240652719512582,121.1372207,28.75727043,台州市,117.3550905,31.76262308,合肥市
155,330900,340100,0.0012658509658649564,122.1820674,30.1180369,舟山市,117.3550905,31.76262308,合肥市
156,340800,320500,0.004567346535623074,116.4859918,30.57552958,安庆市,120.6558596,31.38349196,苏州市
157,341700,320500,0.00743819447234273,117.3641746,30.28325848,池州市,120.6558596,31.38349196,苏州市
158,341100,320500,0.014697200618684292,118.10233329999998,32.54422643,滁州市,120.6558596,31.38349196,苏州市
159,340100,320500,0.008371337316930294,117.3550905,31.76262308,合肥市,120.6558596,31.38349196,苏州市
160,340500,320500,0.01839367114007473,118.3652036,31.63860487,马鞍山市,120.6558596,31.38349196,苏州市
161,340700,320500,0.008291369304060936,117.5556273,30.88462337,铜陵市,120.6558596,31.38349196,苏州市
162,340200,320500,0.014437970705330372,118.1348385,31.16236504,芜湖市,120.6558596,31.38349196,苏州市
163,341800,320500,0.03134151175618172,118.8517787,30.68569806,宣城市,120.6558596,31.38349196,苏州市
164,320400,320500,0.09271211177110672,119.6365424,31.62492091,常州市,120.6558596,31.38349196,苏州市
165,320100,320500,0.02933983877301216,118.8427656,31.92759114,南京市,120.6558596,31.38349196,苏州市
166,320600,320500,0.14267781376838684,121.0443682,32.18304405,南通市,120.6558596,31.38349196,苏州市
167,320500,320500,3.2061038268693665e-07,120.6558596,31.38349196,苏州市,120.6558596,31.38349196,苏州市
168,321200,320500,0.06021907925605774,120.0563571,32.57097365,泰州市,120.6558596,31.38349196,苏州市
169,320200,320500,0.12210065126419067,120.0756925,31.52400065,无锡市,120.6558596,31.38349196,苏州市
170,320900,320500,0.03835171461105347,120.1948612,33.51415001,盐城市,120.6558596,31.38349196,苏州市
171,321000,320500,0.03548288717865944,119.474472,32.73729539,扬州市,120.6558596,31.38349196,苏州市
